Company_ID,Sector,Revenue_Crore,Credit_Rating,Latent_Distress_Score,Default_Flag,Default_Probability
CMP_000404,Steel_Secondary,12.3,BBB,0.3499,0,0.0037
CMP_000405,FMCG_Distribution,35.59,C,0.8679,1,0.649
CMP_000406,Steel_Primary,37.04,NR,0.2791,0,0.0016
CMP_000407,Manufacturing_General,14.75,BBB,0.4147,0,0.008
CMP_000408,FMCG_Distribution,180.51,BBB,0.2615,0,0.0013
CMP_000409,Manufacturing_General,18.41,BBB,0.2841,0,0.0017
CMP_000410,Steel_Secondary,34.1,BB,0.4168,0,0.0082
CMP_000411,Chemical,112.89,A,0.3149,0,0.0024
CMP_000412,Chemical,91.55,BB,0.4969,0,0.0211
CMP_000413,Pharma,22.5,AA,0.066,0,0.0001
CMP_000414,NBFC,94.25,AA,0.1346,0,0.0003
CMP_000415,IT_Services,68.84,BBB,0.3461,0,0.0035
CMP_000416,Steel_Secondary,352.99,BBB,0.2887,0,0.0018
CMP_000417,Steel_Secondary,75.43,BBB,0.3504,0,0.0037
CMP_000418,Real_Estate_Residential,48.76,BBB,0.2505,0,0.0011
CMP_000419,Real_Estate_Commercial,27.52,BBB,0.2704,0,0.0014
CMP_000420,Infrastructure_Roads,30.1,A,0.0795,0,0.0001
CMP_000421,Infrastructure_Roads,28.2,BBB,0.2206,0,0.0008
CMP_000422,Manufacturing_General,163.51,NR,0.6669,0,0.1422
CMP_000423,IT_Services,55.39,BBB,0.3985,0,0.0066
CMP_000424,Manufacturing_General,85.82,BBB,0.3039,0,0.0021
CMP_000425,Pharma,183.35,BBB,0.3998,0,0.0067
CMP_000426,IT_Services,10.0,NR,0.4308,0,0.0097
CMP_000427,FMCG_Distribution,151.88,A,0.1678,0,0.0004
CMP_000428,Steel_Primary,57.07,BB,0.484,0,0.0181
CMP_000429,Manufacturing_General,77.33,BB,0.4713,0,0.0156
CMP_000430,Manufacturing_General,28.14,BBB,0.2871,0,0.0017
CMP_000431,Infrastructure_Roads,29.84,AA,0.1457,0,0.0003
CMP_000432,NBFC,80.73,BB,0.4905,0,0.0196
CMP_000433,Manufacturing_General,367.85,AA,0.1285,0,0.0003
CMP_000434,Manufacturing_General,121.83,BBB,0.3619,0,0.0042
CMP_000435,Real_Estate_Residential,150.27,BB,0.5072,0,0.0238
CMP_000436,Manufacturing_General,46.82,A,0.1315,0,0.0003
CMP_000437,Hospitals_Healthcare,33.78,B,0.5553,0,0.0416
CMP_000438,Real_Estate_Residential,29.23,AA,0.106,0,0.0002
CMP_000439,Manufacturing_General,36.94,B,0.638,0,0.1049
CMP_000440,Manufacturing_General,10.57,BBB,0.3052,0,0.0022
CMP_000441,Agri_Food,30.57,A,0.1792,0,0.0005
CMP_000442,Steel_Primary,34.87,A,0.3092,0,0.0023
CMP_000443,Steel_Primary,47.45,NR,0.2904,0,0.0018
CMP_000444,Hospitals_Healthcare,60.67,AA,0.0204,0,0.0001
CMP_000445,Chemical,72.96,A,0.1966,0,0.0006
CMP_000446,Agri_Food,53.95,BBB,0.2774,0,0.0015
CMP_000447,Real_Estate_Commercial,34.29,BB,0.5021,0,0.0224
CMP_000448,Steel_Primary,11.35,BBB,0.335,0,0.0031
CMP_000449,Manufacturing_General,34.46,A,0.2442,0,0.001
CMP_000450,Infrastructure_Roads,25.08,A,0.1046,0,0.0002
CMP_000451,Pharma,79.27,A,0.1522,0,0.0003
CMP_000452,Cement,113.0,A,0.2014,0,0.0006
CMP_000453,FMCG_Distribution,115.68,BBB,0.3462,0,0.0035
CMP_000454,Manufacturing_General,100.04,BB,0.6335,0,0.1
CMP_000455,IT_Services,49.07,A,0.2278,0,0.0009
CMP_000456,Manufacturing_General,35.96,BBB,0.2966,0,0.0019
CMP_000457,IT_Services,30.03,BBB,0.2466,0,0.0011
CMP_000458,Manufacturing_General,16.35,NR,0.3823,0,0.0054
CMP_000459,Manufacturing_General,120.72,NR,0.3789,0,0.0052
CMP_000460,Manufacturing_General,47.48,B,0.6959,0,0.1901
CMP_000461,NBFC,20.14,A,0.1928,0,0.0006
CMP_000462,Real_Estate_Commercial,28.19,AA,0.0471,0,0.0001
CMP_000463,NBFC,27.29,BBB,0.2738,0,0.0015
CMP_000464,Agri_Food,56.51,A,0.2239,0,0.0008
CMP_000465,Steel_Primary,128.25,BBB,0.3211,0,0.0026
CMP_000466,Steel_Secondary,41.33,BB,0.5198,0,0.0276
CMP_000467,FMCG_Distribution,10.0,B,0.6768,0,0.1573
CMP_000468,Textiles_Cotton,46.93,B,0.7639,1,0.3466
CMP_000469,Agri_Food,48.18,BBB,0.3142,0,0.0024
CMP_000470,Manufacturing_General,45.61,BB,0.453,0,0.0126
CMP_000471,Agri_Food,33.05,BBB,0.2451,0,0.001
CMP_000472,Manufacturing_General,64.97,AA,0.11,0,0.0002
CMP_000473,FMCG_Distribution,57.56,BB,0.3092,0,0.0023
CMP_000474,Pharma,53.52,AAA,0.0445,0,0.0001
CMP_000475,Agri_Food,75.95,BBB,0.2876,0,0.0017
CMP_000476,Manufacturing_General,38.71,BBB,0.2181,0,0.0008
CMP_000477,Pharma,36.99,BB,0.415,0,0.008
CMP_000478,Agri_Food,164.7,BB,0.5367,1,0.0336
CMP_000479,Pharma,85.41,BBB,0.3138,0,0.0024
CMP_000480,NBFC,105.8,B,0.6571,0,0.1285
CMP_000481,Real_Estate_Residential,145.6,BBB,0.3184,0,0.0025
CMP_000482,IT_Services,83.16,BBB,0.3056,0,0.0022
CMP_000483,NBFC,114.74,BB,0.567,0,0.0476
CMP_000484,NBFC,15.43,BB,0.4886,0,0.0191
CMP_000485,FMCG_Distribution,64.28,NR,0.275,0,0.0015
CMP_000486,Manufacturing_General,47.17,A,0.2615,0,0.0013
CMP_000487,Steel_Secondary,208.96,BB,0.5059,0,0.0235
CMP_000488,Chemical,114.68,BBB,0.2646,0,0.0013
CMP_000489,FMCG_Distribution,32.97,C,0.7448,0,0.2968
CMP_000490,IT_Services,73.57,A,0.1998,0,0.0006
CMP_000491,NBFC,62.44,BB,0.4718,0,0.0157
CMP_000492,Textiles_Cotton,78.53,BBB,0.3944,0,0.0063
CMP_000493,Textiles_Cotton,24.17,A,0.1627,0,0.0004
CMP_000494,IT_Services,72.82,BBB,0.2498,0,0.0011
CMP_000495,Steel_Primary,45.49,BBB,0.3537,0,0.0039
CMP_000496,NBFC,68.44,BBB,0.3555,0,0.0039
CMP_000497,Manufacturing_General,30.58,C,0.8301,0,0.5403
CMP_000498,Agri_Food,34.19,BBB,0.3406,0,0.0033
CMP_000499,Agri_Food,139.64,BB,0.4774,0,0.0168
CMP_000500,Real_Estate_Residential,23.54,BBB,0.314,0,0.0024
CMP_000501,Pharma,24.97,AA,0.1466,0,0.0003
CMP_000502,Steel_Secondary,52.39,A,0.2113,0,0.0007
CMP_000503,Hospitals_Healthcare,29.44,BBB,0.2898,0,0.0018
CMP_000504,Real_Estate_Residential,26.9,BBB,0.3811,0,0.0053
CMP_000505,Manufacturing_General,59.39,A,0.0618,0,0.0001
CMP_000506,Chemical,16.38,BBB,0.4231,0,0.0088
CMP_000507,Hospitals_Healthcare,24.38,BBB,0.1976,0,0.0006
CMP_000508,Chemical,282.39,A,0.1486,0,0.0003
CMP_000509,Real_Estate_Commercial,78.85,BBB,0.2975,0,0.002
CMP_000510,NBFC,30.05,A,0.1727,0,0.0004
CMP_000511,Cement,76.29,D,0.9702,1,0.8632
CMP_000512,Chemical,85.96,B,0.576,0,0.0527
CMP_000513,FMCG_Distribution,120.97,BB,0.4983,0,0.0214
CMP_000514,Manufacturing_General,49.32,AA,0.0769,0,0.0001
CMP_000515,Manufacturing_General,119.25,BB,0.5007,0,0.0221
CMP_000516,Steel_Primary,10.69,B,0.6455,0,0.1136
CMP_000517,Hospitals_Healthcare,23.45,BB,0.4865,0,0.0187
CMP_000518,Agri_Food,62.25,A,0.1525,0,0.0003
CMP_000519,Manufacturing_General,71.07,BB,0.4443,0,0.0113
CMP_000520,NBFC,26.33,B,0.6701,0,0.147
CMP_000521,Steel_Primary,67.19,BBB,0.3566,0,0.004
CMP_000522,Agri_Food,33.15,BB,0.4381,0,0.0105
CMP_000523,Hospitals_Healthcare,43.75,BBB,0.2479,0,0.0011
CMP_000524,Hospitals_Healthcare,123.94,BBB,0.3368,0,0.0031
CMP_000525,IT_Services,112.97,AA,0.0987,0,0.0002
CMP_000526,Cement,24.59,BB,0.5381,0,0.0341
CMP_000527,Textiles_Cotton,23.43,AA,0.0638,0,0.0001
CMP_000528,Manufacturing_General,39.29,BBB,0.1932,0,0.0006
CMP_000529,FMCG_Distribution,53.44,BBB,0.268,0,0.0014
CMP_000530,Hospitals_Healthcare,32.26,BBB,0.254,0,0.0012
CMP_000531,Agri_Food,125.53,A,0.1761,0,0.0005
CMP_000532,Agri_Food,72.09,BB,0.4354,0,0.0102
CMP_000533,Pharma,75.56,B,0.7019,1,0.2014
CMP_000534,Infrastructure_Roads,19.82,A,0.1656,0,0.0004
CMP_000535,Chemical,138.91,AA,0.106,0,0.0002
CMP_000536,Hospitals_Healthcare,10.0,A,0.1879,0,0.0005
CMP_000537,Textiles_Cotton,106.4,B,0.6636,0,0.1375
CMP_000538,IT_Services,115.29,BBB,0.2986,0,0.002
CMP_000539,Manufacturing_General,38.63,BBB,0.3306,0,0.0029
CMP_000540,Chemical,151.16,AA,0.0682,0,0.0001
CMP_000541,NBFC,51.91,BB,0.578,0,0.0539
CMP_000542,Textiles_Cotton,57.39,B,0.6334,0,0.0999
CMP_000543,Real_Estate_Residential,71.64,B,0.5582,0,0.043
CMP_000544,NBFC,500.0,BB,0.4932,0,0.0202
CMP_000545,Steel_Primary,160.06,AA,0.066,0,0.0001
CMP_000546,Manufacturing_General,95.67,A,0.2133,0,0.0007
CMP_000547,Real_Estate_Residential,26.3,AA,0.1884,0,0.0005
CMP_000548,Pharma,61.24,A,0.1407,0,0.0003
CMP_000549,Infrastructure_Roads,28.49,A,0.1966,0,0.0006
CMP_000550,Pharma,105.39,A,0.0922,0,0.0002
CMP_000551,FMCG_Distribution,61.09,BBB,0.3272,0,0.0028
CMP_000552,Pharma,22.21,NR,0.3437,0,0.0034
CMP_000553,Pharma,58.26,BB,0.4363,0,0.0103
CMP_000554,FMCG_Distribution,27.67,B,0.5729,0,0.0509
CMP_000555,Cement,61.62,BB,0.5313,0,0.0315
CMP_000556,Manufacturing_General,27.46,A,0.2304,0,0.0009
CMP_000557,Manufacturing_General,55.81,BB,0.4816,0,0.0176
CMP_000558,Real_Estate_Commercial,99.52,A,0.1368,0,0.0003
CMP_000559,NBFC,52.33,BB,0.5913,0,0.0627
CMP_000560,Real_Estate_Residential,39.94,BBB,0.255,0,0.0012
CMP_000561,Textiles_Cotton,64.24,NR,0.1906,0,0.0005
CMP_000562,Manufacturing_General,95.37,A,0.2029,0,0.0006
CMP_000563,Manufacturing_General,22.52,A,0.1248,0,0.0002
CMP_000564,Steel_Primary,67.26,NR,0.5686,0,0.0485
CMP_000565,NBFC,156.65,AAA,0.0386,0,0.0001
CMP_000566,Cement,86.39,BB,0.5223,0,0.0284
CMP_000567,Cement,57.18,BB,0.5781,0,0.054
CMP_000568,FMCG_Distribution,91.08,B,0.5654,0,0.0467
CMP_000569,Steel_Secondary,78.41,NR,0.3821,0,0.0054
CMP_000570,IT_Services,99.77,NR,0.4409,0,0.0109
CMP_000571,Infrastructure_Roads,10.81,AA,0.1615,0,0.0004
CMP_000572,Cement,15.76,B,0.6039,0,0.0722
CMP_000573,NBFC,121.98,BB,0.4384,0,0.0106
CMP_000574,FMCG_Distribution,16.38,BB,0.5135,0,0.0256
CMP_000575,Chemical,75.28,A,0.1511,0,0.0003
CMP_000576,Manufacturing_General,41.2,BB,0.4907,0,0.0196
CMP_000577,Chemical,24.61,NR,0.2638,0,0.0013
CMP_000578,IT_Services,72.22,C,0.9529,1,0.8368
CMP_000579,Textiles_Cotton,64.12,BBB,0.2191,0,0.0008
CMP_000580,IT_Services,295.38,AA,0.0871,0,0.0002
CMP_000581,Agri_Food,33.12,BBB,0.2981,0,0.002
CMP_000582,IT_Services,172.79,B,0.7839,1,0.4029
CMP_000583,Steel_Secondary,72.38,BB,0.3873,0,0.0057
CMP_000584,NBFC,32.17,BBB,0.419,0,0.0084
CMP_000585,Textiles_Cotton,103.48,AA,0.1303,0,0.0003
CMP_000586,Manufacturing_General,85.85,BBB,0.325,0,0.0027
CMP_000587,Manufacturing_General,56.19,BBB,0.2409,0,0.001
CMP_000588,Manufacturing_General,67.56,D,0.9571,1,0.8436
CMP_000589,Manufacturing_General,33.87,BB,0.4294,1,0.0095
CMP_000590,Manufacturing_General,28.2,BBB,0.376,0,0.005
CMP_000591,NBFC,100.24,BBB,0.2417,0,0.001
CMP_000592,Textiles_Cotton,45.64,AA,0.0955,0,0.0002
CMP_000593,Steel_Secondary,51.21,NR,0.3834,0,0.0055
CMP_000594,FMCG_Distribution,68.3,BBB,0.2407,0,0.001
CMP_000595,IT_Services,67.51,BBB,0.3445,0,0.0034
CMP_000596,Real_Estate_Residential,17.4,BBB,0.3321,0,0.003
CMP_000597,Manufacturing_General,152.78,BB,0.5646,0,0.0463
CMP_000598,Textiles_Cotton,60.16,BB,0.3554,0,0.0039
CMP_000599,Manufacturing_General,46.43,BB,0.5545,0,0.0412
CMP_000600,Manufacturing_General,77.07,A,0.3053,0,0.0022
CMP_000601,Textiles_Cotton,65.97,BBB,0.2729,0,0.0015
CMP_000602,Manufacturing_General,100.85,A,0.2748,0,0.0015
CMP_000603,Manufacturing_General,83.96,BB,0.4616,0,0.0139
CMP_000604,Manufacturing_General,96.96,AA,0.0451,0,0.0001
CMP_000605,IT_Services,160.9,BBB,0.2817,0,0.0016
CMP_000606,Textiles_Cotton,110.71,B,0.7234,0,0.2461
CMP_000607,Steel_Primary,48.02,C,0.7697,0,0.3627
CMP_000608,IT_Services,22.24,BBB,0.264,0,0.0013
CMP_000609,Real_Estate_Residential,207.31,BBB,0.3356,0,0.0031
CMP_000610,Manufacturing_General,45.14,AA,0.1001,0,0.0002
CMP_000611,Infrastructure_Roads,37.39,BB,0.5209,0,0.028
CMP_000612,NBFC,13.61,B,0.6666,0,0.1418
CMP_000613,Manufacturing_General,71.58,A,0.204,0,0.0006
CMP_000614,FMCG_Distribution,61.5,BBB,0.2741,0,0.0015
CMP_000615,Chemical,16.25,B,0.6662,0,0.1412
CMP_000616,Manufacturing_General,78.46,B,0.5851,0,0.0585
CMP_000617,Textiles_Cotton,36.65,A,0.2444,0,0.001
CMP_000618,Hospitals_Healthcare,469.77,BBB,0.2619,0,0.0013
CMP_000619,Real_Estate_Commercial,34.62,A,0.2364,0,0.0009
CMP_000620,Textiles_Cotton,38.55,AA,0.0907,0,0.0002
CMP_000621,Textiles_Cotton,27.12,C,0.8321,0,0.5462
CMP_000622,Steel_Primary,151.76,B,0.6154,0,0.082
CMP_000623,IT_Services,40.52,BB,0.4089,0,0.0074
CMP_000624,NBFC,30.57,AA,0.0302,0,0.0001
CMP_000625,Steel_Primary,96.12,B,0.5761,0,0.0528
CMP_000626,IT_Services,18.1,BBB,0.2806,0,0.0016
CMP_000627,Real_Estate_Commercial,90.03,BBB,0.3127,0,0.0024
CMP_000628,Manufacturing_General,227.04,BBB,0.3606,0,0.0042
CMP_000629,Textiles_Cotton,85.91,AA,0.0822,0,0.0001
CMP_000630,Real_Estate_Residential,90.95,BB,0.4183,0,0.0083
CMP_000631,FMCG_Distribution,109.51,BBB,0.2134,0,0.0007
CMP_000632,IT_Services,214.38,A,0.204,0,0.0006
CMP_000633,Pharma,143.73,A,0.2492,0,0.0011
CMP_000634,Manufacturing_General,77.61,A,0.2433,0,0.001
CMP_000635,IT_Services,112.52,AA,0.1284,0,0.0003
CMP_000636,Pharma,26.88,BBB,0.3383,0,0.0032
CMP_000637,Textiles_Cotton,101.6,B,0.7688,0,0.3603
CMP_000638,Textiles_Cotton,24.42,AAA,0.06,0,0.0001
CMP_000639,Steel_Primary,40.71,AA,0.1258,0,0.0003
CMP_000640,Manufacturing_General,10.0,BBB,0.2808,0,0.0016
CMP_000641,Steel_Secondary,75.27,B,0.5547,0,0.0413
CMP_000642,Textiles_Cotton,32.62,BBB,0.259,0,0.0012
CMP_000643,Steel_Secondary,132.81,BBB,0.2995,0,0.002
CMP_000644,Manufacturing_General,74.6,BBB,0.3036,0,0.0021
CMP_000645,FMCG_Distribution,134.19,A,0.2763,0,0.0015
CMP_000646,NBFC,22.95,AAA,0.0524,0,0.0001
CMP_000647,Real_Estate_Residential,125.3,BB,0.5625,0,0.0452
CMP_000648,Infrastructure_Roads,294.33,BB,0.4495,0,0.0121
CMP_000649,IT_Services,100.62,BBB,0.2813,0,0.0016
CMP_000650,Manufacturing_General,102.75,BB,0.387,0,0.0057
CMP_000651,Pharma,62.53,BB,0.428,0,0.0093
CMP_000652,NBFC,35.88,A,0.2063,0,0.0007
CMP_000653,Real_Estate_Commercial,100.38,BBB,0.3005,0,0.002
CMP_000654,Cement,16.36,A,0.2271,0,0.0008
CMP_000655,Manufacturing_General,39.09,A,0.1891,0,0.0005
CMP_000656,Steel_Secondary,13.24,BB,0.4553,0,0.0129
CMP_000657,Steel_Primary,31.1,B,0.8004,1,0.4513
CMP_000658,NBFC,91.25,NR,0.4387,0,0.0106
CMP_000659,Pharma,81.8,BB,0.5614,0,0.0447
CMP_000660,Steel_Primary,56.87,A,0.1599,0,0.0004
CMP_000661,Agri_Food,62.57,AA,0.1284,0,0.0003
CMP_000662,NBFC,12.08,B,0.715,1,0.2279
CMP_000663,Textiles_Cotton,40.53,BBB,0.3125,0,0.0024
CMP_000664,Manufacturing_General,31.66,BB,0.3152,0,0.0024
CMP_000665,Manufacturing_General,32.23,BB,0.4813,0,0.0176
CMP_000666,Textiles_Cotton,88.2,BB,0.5661,0,0.0471
CMP_000667,Manufacturing_General,27.43,B,0.6869,0,0.1741
CMP_000668,Textiles_Cotton,33.66,AA,0.1178,0,0.0002
CMP_000669,Steel_Secondary,10.28,BB,0.3594,0,0.0041
CMP_000670,Manufacturing_General,43.15,B,0.5996,0,0.0688
CMP_000671,FMCG_Distribution,22.87,A,0.2006,0,0.0006
CMP_000672,Manufacturing_General,58.17,BB,0.5087,0,0.0242
CMP_000673,Pharma,25.51,BBB,0.3729,0,0.0048
CMP_000674,Cement,59.36,NR,0.4326,0,0.0099
CMP_000675,Agri_Food,48.63,AA,0.1162,0,0.0002
CMP_000676,Manufacturing_General,208.02,BBB,0.301,0,0.002
CMP_000677,Cement,81.27,A,0.1307,0,0.0003
CMP_000678,Agri_Food,12.53,BB,0.3221,0,0.0026
CMP_000679,FMCG_Distribution,19.85,A,0.2016,0,0.0006
CMP_000680,Hospitals_Healthcare,57.06,A,0.1887,0,0.0005
CMP_000681,Textiles_Cotton,25.95,BBB,0.2629,0,0.0013
CMP_000682,Manufacturing_General,10.0,C,0.7228,0,0.2449
CMP_000683,Real_Estate_Residential,160.72,A,0.2115,0,0.0007
CMP_000684,Chemical,97.14,A,0.1667,0,0.0004
CMP_000685,Pharma,82.83,BB,0.519,0,0.0273
CMP_000686,Pharma,33.59,BBB,0.4118,0,0.0077
CMP_000687,Textiles_Cotton,76.87,C,0.6915,0,0.1822
CMP_000688,Infrastructure_Roads,31.08,A,0.145,0,0.0003
CMP_000689,Textiles_Cotton,64.32,BB,0.4653,0,0.0145
CMP_000690,Steel_Secondary,26.14,A,0.2527,0,0.0011
CMP_000691,Cement,183.65,A,0.0982,0,0.0002
CMP_000692,IT_Services,15.55,BB,0.6155,0,0.0821
CMP_000693,Textiles_Cotton,146.32,BBB,0.3082,0,0.0022
CMP_000694,Manufacturing_General,56.32,BB,0.4733,0,0.016
CMP_000695,NBFC,36.91,BBB,0.2881,0,0.0018
CMP_000696,Steel_Secondary,62.4,BBB,0.2738,0,0.0015
CMP_000697,NBFC,98.17,BBB,0.3629,0,0.0043
CMP_000698,Manufacturing_General,162.94,NR,0.3218,0,0.0026
CMP_000699,IT_Services,70.14,BBB,0.3207,0,0.0026
CMP_000700,Pharma,26.77,BBB,0.2769,0,0.0015
CMP_000701,Manufacturing_General,57.08,BBB,0.2543,0,0.0012
CMP_000702,Steel_Secondary,233.56,BBB,0.4552,0,0.0129
CMP_000703,Manufacturing_General,160.48,A,0.201,0,0.0006
CMP_000704,Manufacturing_General,112.96,C,0.8568,1,0.6181
CMP_000705,Agri_Food,103.19,A,0.2369,0,0.001
CMP_000706,Steel_Secondary,95.54,C,0.7347,1,0.2722
CMP_000707,Hospitals_Healthcare,137.97,AA,0.1701,0,0.0004
CMP_000708,Textiles_Cotton,37.89,BB,0.3044,0,0.0021
CMP_000709,Real_Estate_Residential,18.47,C,0.7739,1,0.3744
CMP_000710,Infrastructure_Roads,57.7,A,0.157,0,0.0004
CMP_000711,NBFC,28.39,NR,0.5198,0,0.0276
CMP_000712,IT_Services,23.48,BBB,0.3131,0,0.0024
CMP_000713,Cement,30.69,NR,0.43,0,0.0096
CMP_000714,Steel_Secondary,398.72,BB,0.4792,0,0.0171
CMP_000715,Chemical,60.88,BBB,0.2413,0,0.001
CMP_000716,Hospitals_Healthcare,72.93,A,0.1051,0,0.0002
CMP_000717,Agri_Food,20.53,BBB,0.3436,0,0.0034
CMP_000718,Manufacturing_General,12.49,AA,0.1277,0,0.0003
CMP_000719,Real_Estate_Commercial,28.35,A,0.2592,0,0.0012
CMP_000720,Chemical,172.53,AA,0.0684,0,0.0001
CMP_000721,Textiles_Cotton,71.34,BBB,0.3416,0,0.0033
CMP_000722,Manufacturing_General,88.14,B,0.6301,0,0.0964
CMP_000723,Real_Estate_Commercial,98.58,A,0.2395,0,0.001
CMP_000724,Pharma,34.02,A,0.2311,0,0.0009
CMP_000725,Hospitals_Healthcare,165.73,BB,0.4948,0,0.0206
CMP_000726,Manufacturing_General,32.91,A,0.163,0,0.0004
CMP_000727,Infrastructure_Roads,168.17,AA,0.1384,0,0.0003
CMP_000728,Textiles_Cotton,77.78,A,0.2123,0,0.0007
CMP_000729,Manufacturing_General,13.05,D,0.9195,1,0.7744
CMP_000730,Manufacturing_General,30.01,B,0.5571,0,0.0425
CMP_000731,Hospitals_Healthcare,13.09,BBB,0.2827,0,0.0016
CMP_000732,Real_Estate_Residential,138.47,BB,0.5861,0,0.0591
CMP_000733,Pharma,53.53,BBB,0.3688,0,0.0046
CMP_000734,Steel_Primary,10.0,BB,0.4021,0,0.0069
CMP_000735,FMCG_Distribution,73.74,BB,0.3983,0,0.0066
CMP_000736,Cement,35.53,BB,0.5692,0,0.0488
CMP_000737,Hospitals_Healthcare,16.66,A,0.1232,0,0.0002
CMP_000738,Cement,209.01,AA,0.1204,0,0.0002
CMP_000739,Steel_Primary,59.49,BBB,0.263,0,0.0013
CMP_000740,IT_Services,43.17,C,0.917,0,0.7693
CMP_000741,Steel_Secondary,39.66,BBB,0.2538,0,0.0012
CMP_000742,Real_Estate_Commercial,16.27,B,0.73,0,0.2612
CMP_000743,IT_Services,19.23,NR,0.4722,0,0.0158
CMP_000744,Textiles_Cotton,152.62,A,0.1926,0,0.0006
CMP_000745,FMCG_Distribution,37.37,BB,0.3421,0,0.0034
CMP_000746,Steel_Primary,55.57,BB,0.3258,0,0.0028
CMP_000747,Pharma,10.64,NR,0.4235,0,0.0089
CMP_000748,FMCG_Distribution,19.02,NR,0.4796,0,0.0172
CMP_000749,NBFC,88.93,BB,0.4012,0,0.0068
CMP_000750,Manufacturing_General,73.86,A,0.1256,0,0.0003
CMP_000751,Chemical,222.01,B,0.6893,1,0.1782
CMP_000752,NBFC,159.87,AA,0.1225,0,0.0002
CMP_000753,Steel_Secondary,45.4,BB,0.4704,0,0.0154
CMP_000754,Manufacturing_General,79.71,C,0.8668,1,0.6461
CMP_000755,Infrastructure_Roads,42.38,BBB,0.2295,0,0.0009
CMP_000756,NBFC,282.55,BB,0.4551,0,0.0129
CMP_000757,Pharma,136.89,BBB,0.3989,0,0.0066
CMP_000758,FMCG_Distribution,62.54,BBB,0.3041,0,0.0021
CMP_000759,Infrastructure_Roads,64.09,BBB,0.3076,0,0.0022
CMP_000760,Manufacturing_General,173.45,BB,0.6414,0,0.1088
CMP_000761,Steel_Secondary,86.8,NR,0.2821,0,0.0016
CMP_000762,Textiles_Cotton,189.98,NR,0.5456,0,0.0372
CMP_000763,Real_Estate_Commercial,10.0,A,0.2632,0,0.0013
CMP_000764,Manufacturing_General,78.96,B,0.6273,0,0.0934
CMP_000765,Pharma,36.15,BB,0.5402,1,0.035
CMP_000766,Infrastructure_Roads,222.54,A,0.1309,0,0.0003
CMP_000767,FMCG_Distribution,188.13,AA,0.0725,0,0.0001
CMP_000768,Steel_Secondary,56.05,A,0.1992,0,0.0006
CMP_000769,Hospitals_Healthcare,186.51,C,0.8679,1,0.6491
CMP_000770,Manufacturing_General,227.35,BB,0.5585,0,0.0432
CMP_000771,Hospitals_Healthcare,57.95,BB,0.5899,0,0.0617
CMP_000772,Manufacturing_General,394.47,A,0.1766,0,0.0005
CMP_000773,Cement,53.25,BB,0.5636,0,0.0458
CMP_000774,Infrastructure_Roads,45.99,AAA,0.0397,0,0.0001
CMP_000775,Manufacturing_General,109.15,BBB,0.3541,0,0.0039
CMP_000776,Textiles_Cotton,41.14,BB,0.4945,0,0.0205
CMP_000777,Real_Estate_Commercial,58.46,A,0.2023,0,0.0006
CMP_000778,Real_Estate_Commercial,168.6,B,0.6796,1,0.1619
CMP_000779,NBFC,55.44,A,0.0998,0,0.0002
CMP_000780,Real_Estate_Residential,14.07,BB,0.4013,0,0.0068
CMP_000781,Pharma,73.25,BBB,0.3062,0,0.0022
CMP_000782,Textiles_Cotton,31.28,BBB,0.1988,0,0.0006
CMP_000783,Steel_Secondary,109.09,AA,0.1332,0,0.0003
CMP_000784,Textiles_Cotton,95.29,AAA,0.0761,0,0.0001
CMP_000785,FMCG_Distribution,177.17,C,0.8396,1,0.5685
CMP_000786,NBFC,112.85,A,0.1239,0,0.0002
CMP_000787,Cement,130.61,B,0.7466,0,0.3014
CMP_000788,IT_Services,31.97,NR,0.6945,0,0.1875
CMP_000789,Chemical,103.88,A,0.1874,0,0.0005
CMP_000790,Manufacturing_General,263.69,A,0.2055,0,0.0007
CMP_000791,NBFC,31.47,BB,0.4941,0,0.0204
CMP_000792,IT_Services,230.39,NR,0.5136,0,0.0257
CMP_000793,NBFC,35.18,C,0.8128,1,0.4885
CMP_000794,Manufacturing_General,27.62,BBB,0.2979,0,0.002
CMP_000795,FMCG_Distribution,69.2,B,0.7134,0,0.2246
CMP_000796,Chemical,96.81,A,0.2973,0,0.002
CMP_000797,Pharma,113.23,NR,0.282,0,0.0016
CMP_000798,Real_Estate_Residential,25.29,NR,0.4375,0,0.0105
CMP_000799,Chemical,77.3,A,0.121,0,0.0002
CMP_000800,Real_Estate_Residential,31.55,BBB,0.3955,0,0.0063
CMP_000801,Manufacturing_General,16.59,AA,0.0765,0,0.0001
CMP_000802,Pharma,25.97,A,0.1078,0,0.0002
CMP_000803,NBFC,29.94,B,0.6947,0,0.1879
CMP_000804,Cement,82.87,BBB,0.4047,0,0.0071
CMP_000805,Real_Estate_Commercial,137.25,AA,0.1265,0,0.0003
CMP_000806,Chemical,16.8,BBB,0.3123,0,0.0023
CMP_000807,Chemical,72.35,NR,0.4991,0,0.0217
CMP_000808,IT_Services,21.3,BB,0.579,0,0.0546
CMP_000809,Manufacturing_General,90.31,BBB,0.2475,0,0.0011
CMP_000810,Agri_Food,33.18,A,0.1744,0,0.0004
CMP_000811,Hospitals_Healthcare,23.55,NR,0.3957,0,0.0064
CMP_000812,Manufacturing_General,103.52,B,0.5682,0,0.0483
CMP_000813,Chemical,34.14,A,0.1636,0,0.0004
