Company_ID,Sector,Industry_Growth_Rate,Sector_Volatility_Beta,Regulatory_Pressure,Commodity_Exposure_Index,Supply_Chain_Risk_Score,Sector_News_Sentiment,Regulatory_Action_Flag,Default_Flag
CMP_000309,Textiles_Cotton,-0.0102,1.37,Medium,0.75,92.3,-0.86,0,1
CMP_000310,Cement,0.0421,1.22,Low,0.64,44.8,0.16,0,0
CMP_000311,Manufacturing_General,0.0486,1.07,Medium,0.58,75.7,-0.38,0,0
CMP_000312,Manufacturing_General,0.0342,0.88,Medium,0.64,63.0,-0.38,0,1
CMP_000313,Agri_Food,0.0431,1.13,Low,0.85,88.2,0.08,0,0
CMP_000314,Hospitals_Healthcare,0.1245,1.06,Low,0.1,17.7,0.14,0,0
CMP_000315,Real_Estate_Residential,0.0214,1.87,High,0.64,60.9,0.21,1,0
CMP_000316,Cement,0.0882,1.49,Low,0.78,52.6,-0.01,0,0
CMP_000317,Manufacturing_General,0.0384,1.0,Medium,0.38,35.5,-0.47,0,0
CMP_000318,Manufacturing_General,0.0784,0.9,Medium,0.55,51.2,-0.2,0,0
CMP_000319,Textiles_Cotton,0.0381,1.59,Medium,0.87,68.1,-0.81,1,0
CMP_000320,Pharma,0.103,1.35,Medium,0.36,45.9,0.06,0,0
CMP_000321,Real_Estate_Residential,0.0505,1.3,High,0.31,76.3,-0.15,1,0
CMP_000322,Real_Estate_Residential,0.0394,1.39,High,0.47,62.9,-0.6,0,0
CMP_000323,Textiles_Cotton,0.0411,1.76,Medium,0.76,92.0,-0.83,0,0
CMP_000324,Chemical,0.0368,0.93,Medium,0.6,75.3,-0.23,0,0
CMP_000325,Real_Estate_Commercial,0.0407,1.16,Medium,0.35,28.9,0.22,0,0
CMP_000326,Pharma,0.0867,1.17,Medium,0.29,34.2,-0.27,0,0
CMP_000327,NBFC,0.0782,1.5,High,0.14,42.8,-0.75,0,0
CMP_000328,Cement,0.0922,0.69,Low,0.9,52.5,0.28,0,0
CMP_000329,Textiles_Cotton,-0.0291,0.95,Medium,0.9,70.0,-0.48,0,0
CMP_000330,Steel_Primary,0.0754,0.91,Low,0.96,47.0,-0.25,0,0
CMP_000331,Real_Estate_Commercial,0.1328,1.38,Medium,0.49,25.0,0.39,1,0
CMP_000332,Manufacturing_General,0.0706,0.92,Medium,0.41,17.3,-0.06,0,0
CMP_000333,Manufacturing_General,0.0395,1.39,Medium,0.55,45.8,-0.28,1,0
CMP_000334,Manufacturing_General,0.0411,0.98,Medium,0.59,48.1,-0.08,1,0
CMP_000335,Manufacturing_General,0.0602,1.15,Medium,0.38,39.4,-0.2,0,0
CMP_000336,FMCG_Distribution,0.0698,0.57,Low,0.48,33.1,-0.17,0,0
CMP_000337,Real_Estate_Residential,0.004,1.63,High,0.66,65.7,0.42,1,0
CMP_000338,IT_Services,0.0589,1.11,Low,0.0,58.0,-0.26,0,0
CMP_000339,Manufacturing_General,0.0423,1.03,Medium,0.56,32.4,0.04,0,0
CMP_000340,IT_Services,0.0031,1.28,Low,0.08,48.4,-0.06,0,0
CMP_000341,IT_Services,0.0201,0.94,Low,0.2,38.9,-0.56,0,0
CMP_000342,Manufacturing_General,0.0682,0.94,Medium,0.64,40.1,-0.15,0,0
CMP_000343,Cement,0.0762,1.12,Low,0.63,47.8,0.09,0,0
CMP_000344,Cement,0.0593,1.48,Low,0.5,51.6,0.41,1,0
CMP_000345,NBFC,0.127,1.26,High,0.14,29.1,-0.64,1,0
CMP_000346,NBFC,0.1112,1.56,High,0.07,25.6,-0.64,1,0
CMP_000347,Manufacturing_General,0.0545,1.28,Medium,0.37,41.9,-0.33,0,0
CMP_000348,Steel_Primary,0.0234,1.86,Low,0.73,72.4,-0.39,1,0
CMP_000349,NBFC,0.1052,1.08,High,0.09,28.3,-0.82,1,0
CMP_000350,IT_Services,0.0177,0.97,Low,0.0,26.4,-0.37,0,0
CMP_000351,FMCG_Distribution,0.0499,1.03,Low,0.53,48.9,0.12,0,0
CMP_000352,Real_Estate_Residential,0.0478,1.28,High,0.64,46.2,-0.15,1,0
CMP_000353,Manufacturing_General,0.0917,1.42,Medium,0.52,34.4,-0.12,0,0
CMP_000354,Manufacturing_General,-0.0038,1.49,Medium,0.3,28.1,-0.41,0,0
CMP_000355,NBFC,0.1055,1.85,High,0.3,31.5,-0.62,0,0
CMP_000356,Manufacturing_General,0.0571,0.96,Medium,0.45,41.6,-0.08,0,0
CMP_000357,NBFC,0.0752,1.52,High,0.15,37.5,-0.67,1,0
CMP_000358,Chemical,-0.0003,1.46,Medium,0.9,73.6,-0.7,0,0
CMP_000359,Pharma,0.0274,0.96,Medium,0.42,67.1,-0.01,0,0
CMP_000360,Steel_Primary,0.0711,1.25,Low,0.83,58.1,-0.23,0,0
CMP_000361,NBFC,0.0646,1.67,High,0.0,14.3,-0.72,1,0
CMP_000362,IT_Services,0.0158,1.26,Low,0.0,19.0,-0.39,0,0
CMP_000363,Pharma,0.0297,1.07,Medium,0.52,48.8,0.2,1,0
CMP_000364,Chemical,0.0199,1.31,Medium,0.8,56.2,-0.15,0,0
CMP_000365,Steel_Primary,0.034,0.82,Low,0.73,57.2,-0.67,1,0
CMP_000366,Agri_Food,0.0122,1.05,Low,0.8,87.1,-0.31,1,1
CMP_000367,FMCG_Distribution,0.056,0.52,Low,0.53,43.3,0.38,0,0
CMP_000368,Textiles_Cotton,-0.0193,1.5,Medium,0.67,72.4,-0.21,0,0
CMP_000369,Manufacturing_General,0.0133,0.96,Medium,0.37,34.1,-0.1,1,0
CMP_000370,Manufacturing_General,0.0595,1.04,Medium,0.39,42.2,-0.35,0,0
CMP_000371,Manufacturing_General,0.0774,0.96,Medium,0.4,45.1,-0.04,0,0
CMP_000372,Manufacturing_General,0.0545,1.5,Medium,0.47,35.1,-0.36,1,0
CMP_000373,Real_Estate_Residential,0.0175,1.95,High,0.76,63.1,-0.34,0,0
CMP_000374,Manufacturing_General,0.0518,1.06,Medium,0.47,25.0,0.15,1,0
CMP_000375,Steel_Secondary,-0.004,1.96,Medium,0.73,70.0,-1.0,0,0
CMP_000376,Hospitals_Healthcare,0.1338,0.84,Low,0.26,45.1,0.22,0,0
CMP_000377,Manufacturing_General,0.0861,1.34,Medium,0.43,41.2,-0.02,0,0
CMP_000378,Hospitals_Healthcare,0.1258,0.3,Low,0.36,26.6,-0.06,1,1
CMP_000379,Steel_Secondary,0.0659,2.44,Medium,1.0,64.4,-0.69,0,0
CMP_000380,Manufacturing_General,0.0741,1.41,Medium,0.59,45.8,0.61,0,0
CMP_000381,Real_Estate_Residential,0.0306,1.55,High,0.58,76.2,-0.23,0,0
CMP_000382,NBFC,0.1041,1.77,High,0.07,9.8,-0.62,1,0
CMP_000383,FMCG_Distribution,0.0735,0.77,Low,0.63,49.8,0.22,0,0
CMP_000384,Real_Estate_Commercial,0.0754,1.49,Medium,0.33,46.6,0.25,0,0
CMP_000385,Hospitals_Healthcare,0.1386,0.77,Low,0.27,36.8,0.8,0,0
CMP_000386,Steel_Secondary,0.0368,1.03,Medium,1.0,72.5,-0.23,0,0
CMP_000387,Manufacturing_General,0.0907,0.97,Medium,0.5,27.7,-0.24,1,0
CMP_000388,Real_Estate_Commercial,0.0563,1.59,Medium,0.4,38.8,0.11,1,0
CMP_000389,Hospitals_Healthcare,0.1508,0.53,Low,0.18,34.5,0.41,0,0
CMP_000390,Agri_Food,0.0372,1.16,Low,1.0,66.3,-0.69,0,0
CMP_000391,Cement,0.1042,1.53,Low,0.65,64.7,0.3,0,0
CMP_000392,Steel_Primary,0.0182,1.75,Low,0.78,71.7,0.07,0,1
CMP_000393,Infrastructure_Roads,0.0957,0.67,Low,0.33,16.2,0.4,0,0
CMP_000394,Steel_Secondary,0.0098,1.4,Medium,0.85,100.0,-0.55,0,0
CMP_000395,Chemical,0.0377,0.91,Medium,0.92,79.2,-0.11,0,0
CMP_000396,FMCG_Distribution,0.0724,0.96,Low,0.46,37.4,0.3,1,0
CMP_000397,Cement,0.061,1.09,Low,0.65,44.1,-0.07,0,0
CMP_000398,Real_Estate_Commercial,0.0548,1.27,Medium,0.36,48.0,0.27,0,0
CMP_000399,Real_Estate_Commercial,0.0763,1.87,Medium,0.24,58.0,0.11,1,0
CMP_000400,Manufacturing_General,0.0828,1.14,Medium,0.55,32.5,-0.06,0,0
CMP_000401,FMCG_Distribution,0.0435,0.94,Low,0.52,53.7,-0.07,0,0
CMP_000402,IT_Services,0.0321,1.23,Low,0.24,47.3,-0.17,0,0
CMP_000403,Hospitals_Healthcare,0.1365,0.62,Low,0.34,39.6,0.26,0,0
CMP_000404,Steel_Secondary,0.0251,1.47,Medium,0.9,75.0,-0.73,1,0
CMP_000405,FMCG_Distribution,0.0377,0.61,Low,0.37,67.8,-0.04,0,1
CMP_000406,Steel_Primary,0.0972,1.17,Low,0.58,22.8,-0.66,1,0
CMP_000407,Manufacturing_General,0.0074,1.1,Medium,0.64,48.5,-0.3,0,0
CMP_000408,FMCG_Distribution,0.0396,0.76,Low,0.56,41.8,-0.01,0,0
CMP_000409,Manufacturing_General,0.0681,0.9,Medium,0.48,44.8,0.61,1,0
CMP_000410,Steel_Secondary,0.008,1.42,Medium,0.87,34.4,-0.54,1,0
CMP_000411,Chemical,0.0159,0.98,Medium,0.73,63.8,0.14,0,0
CMP_000412,Chemical,-0.0258,1.16,Medium,0.91,90.3,-0.35,0,0
CMP_000413,Pharma,0.043,1.04,Medium,0.38,41.1,-0.08,1,0
CMP_000414,NBFC,0.0939,1.66,High,0.0,21.0,-0.43,0,0
CMP_000415,IT_Services,0.0352,1.01,Low,0.29,39.4,-0.64,0,0
CMP_000416,Steel_Secondary,0.04,0.97,Medium,0.93,63.8,-0.66,0,0
CMP_000417,Steel_Secondary,0.0285,1.98,Medium,0.87,73.1,-0.53,0,0
CMP_000418,Real_Estate_Residential,0.063,1.59,High,0.73,48.9,-0.52,1,0
CMP_000419,Real_Estate_Commercial,0.0735,1.42,Medium,0.49,27.4,0.18,0,0
CMP_000420,Infrastructure_Roads,0.1095,0.4,Low,0.23,40.4,0.33,0,0
CMP_000421,Infrastructure_Roads,0.087,0.94,Low,0.49,26.3,0.27,0,0
CMP_000422,Manufacturing_General,0.0111,0.7,Medium,0.56,72.6,-0.57,0,0
CMP_000423,IT_Services,0.0667,1.04,Low,0.0,35.4,-0.22,0,0
CMP_000424,Manufacturing_General,0.0289,0.93,Medium,0.25,35.3,-0.25,1,0
CMP_000425,Pharma,0.0764,0.76,Medium,0.43,38.8,0.11,0,0
CMP_000426,IT_Services,0.037,0.97,Low,0.0,48.3,-0.35,0,0
CMP_000427,FMCG_Distribution,0.0775,0.62,Low,0.63,51.5,0.13,0,0
CMP_000428,Steel_Primary,0.0299,1.26,Low,0.67,50.3,-0.18,0,0
CMP_000429,Manufacturing_General,0.0575,1.11,Medium,0.47,55.2,-0.42,0,0
CMP_000430,Manufacturing_General,0.0792,1.14,Medium,0.69,53.7,0.08,1,0
CMP_000431,Infrastructure_Roads,0.0947,0.77,Low,0.37,19.9,0.38,0,0
CMP_000432,NBFC,0.1213,1.76,High,0.24,56.5,-0.78,1,0
CMP_000433,Manufacturing_General,0.0585,1.22,Medium,0.36,38.7,0.09,1,0
CMP_000434,Manufacturing_General,0.1062,1.23,Medium,0.65,42.8,-0.11,0,0
CMP_000435,Real_Estate_Residential,0.0105,2.06,High,0.54,88.7,-0.49,0,0
CMP_000436,Manufacturing_General,0.0536,1.13,Medium,0.32,47.1,-0.22,0,0
CMP_000437,Hospitals_Healthcare,0.1116,1.21,Low,0.4,46.8,0.17,0,0
CMP_000438,Real_Estate_Residential,0.0466,1.91,High,0.53,77.1,-0.25,0,0
CMP_000439,Manufacturing_General,0.0281,1.02,Medium,0.47,47.4,-0.51,0,0
CMP_000440,Manufacturing_General,0.0544,1.17,Medium,0.34,42.6,-0.22,0,0
CMP_000441,Agri_Food,0.0466,1.46,Low,0.84,78.1,-0.36,0,0
CMP_000442,Steel_Primary,0.0798,1.04,Low,0.86,60.3,-0.26,0,0
CMP_000443,Steel_Primary,0.0196,0.82,Low,0.7,32.6,-0.13,0,0
CMP_000444,Hospitals_Healthcare,0.132,0.7,Low,0.16,21.2,0.52,0,0
CMP_000445,Chemical,0.0636,0.45,Medium,0.69,54.6,-0.81,1,0
CMP_000446,Agri_Food,0.0301,0.93,Low,0.98,70.5,-0.48,0,0
CMP_000447,Real_Estate_Commercial,0.1082,1.21,Medium,0.36,51.7,-0.11,0,0
CMP_000448,Steel_Primary,0.0241,1.52,Low,0.85,60.1,0.08,1,0
CMP_000449,Manufacturing_General,0.0862,0.78,Medium,0.65,41.5,0.01,0,0
CMP_000450,Infrastructure_Roads,0.1447,1.2,Low,0.32,35.7,0.22,0,0
CMP_000451,Pharma,0.1124,0.89,Medium,0.45,49.8,-0.26,0,0
CMP_000452,Cement,0.0681,0.9,Low,0.59,50.5,0.35,0,0
CMP_000453,FMCG_Distribution,0.0567,0.98,Low,0.55,49.8,-0.03,0,0
CMP_000454,Manufacturing_General,0.031,0.95,Medium,0.41,34.2,0.03,0,0
CMP_000455,IT_Services,0.0619,1.25,Low,0.08,51.3,-0.54,0,0
CMP_000456,Manufacturing_General,0.0706,1.47,Medium,0.41,35.1,-0.11,0,0
CMP_000457,IT_Services,0.0415,0.97,Low,0.0,18.8,-0.58,1,0
CMP_000458,Manufacturing_General,0.08,1.12,Medium,0.33,42.9,-0.27,0,0
CMP_000459,Manufacturing_General,0.0492,1.35,Medium,0.61,38.5,0.0,0,0
CMP_000460,Manufacturing_General,0.0535,1.15,Medium,0.46,55.9,0.34,0,0
CMP_000461,NBFC,0.1064,1.75,High,0.13,17.6,-0.77,1,0
CMP_000462,Real_Estate_Commercial,0.0868,1.08,Medium,0.48,27.4,0.05,0,0
CMP_000463,NBFC,0.0834,2.37,High,0.22,16.0,-1.0,1,0
CMP_000464,Agri_Food,0.0462,0.9,Low,0.86,75.2,-0.12,0,0
CMP_000465,Steel_Primary,0.0658,1.47,Low,0.7,42.0,-0.06,0,0
CMP_000466,Steel_Secondary,0.0693,1.26,Medium,0.89,70.1,-0.57,0,0
CMP_000467,FMCG_Distribution,0.0135,0.7,Low,0.51,57.1,-0.32,0,0
CMP_000468,Textiles_Cotton,-0.0377,1.35,Medium,0.94,87.0,-0.44,0,1
CMP_000469,Agri_Food,0.0454,0.83,Low,0.89,70.2,-0.15,1,0
CMP_000470,Manufacturing_General,0.0313,0.37,Medium,0.42,34.5,-0.31,0,0
CMP_000471,Agri_Food,0.072,1.44,Low,0.97,70.6,-0.43,0,0
CMP_000472,Manufacturing_General,0.0549,0.67,Medium,0.54,19.4,0.1,0,0
CMP_000473,FMCG_Distribution,0.0484,1.11,Low,0.46,46.9,-0.27,0,0
CMP_000474,Pharma,0.0643,0.85,Medium,0.5,20.3,-0.43,0,0
CMP_000475,Agri_Food,0.0573,0.71,Low,1.0,72.9,-0.35,1,0
CMP_000476,Manufacturing_General,0.0517,0.99,Medium,0.51,46.0,-0.3,0,0
CMP_000477,Pharma,0.0402,1.05,Medium,0.52,56.7,0.03,0,0
CMP_000478,Agri_Food,0.0039,1.09,Low,1.0,86.1,-0.56,0,1
CMP_000479,Pharma,0.0736,0.74,Medium,0.55,41.9,-0.01,0,0
CMP_000480,NBFC,0.1114,1.32,High,0.0,44.4,-0.88,1,0
CMP_000481,Real_Estate_Residential,0.0079,1.36,High,0.36,47.5,-0.33,0,0
CMP_000482,IT_Services,0.0204,1.01,Low,0.13,26.9,-0.51,0,0
CMP_000483,NBFC,0.1045,1.04,High,0.21,27.1,-0.77,0,0
CMP_000484,NBFC,0.116,1.45,High,0.0,32.7,-0.73,0,0
CMP_000485,FMCG_Distribution,0.051,0.78,Low,0.7,46.4,0.01,0,0
CMP_000486,Manufacturing_General,0.0256,1.23,Medium,0.42,39.2,-0.1,0,0
CMP_000487,Steel_Secondary,0.009,1.46,Medium,0.87,66.4,-0.8,1,0
CMP_000488,Chemical,0.0213,1.18,Medium,0.69,86.8,-0.33,0,0
CMP_000489,FMCG_Distribution,0.0479,0.65,Low,0.78,61.1,0.02,1,0
CMP_000490,IT_Services,0.011,1.23,Low,0.0,9.8,-0.02,0,0
CMP_000491,NBFC,0.1122,1.56,High,0.03,45.4,-0.76,0,0
CMP_000492,Textiles_Cotton,0.0018,1.97,Medium,0.9,76.8,-0.99,0,0
CMP_000493,Textiles_Cotton,0.0289,1.38,Medium,0.77,90.1,-0.35,0,0
CMP_000494,IT_Services,0.0687,1.06,Low,0.22,39.8,-0.0,0,0
CMP_000495,Steel_Primary,0.0036,1.59,Low,0.76,39.0,-0.03,0,0
CMP_000496,NBFC,0.134,1.5,High,0.2,12.3,-0.56,0,0
CMP_000497,Manufacturing_General,0.034,1.22,Medium,0.52,66.3,-0.73,0,0
CMP_000498,Agri_Food,0.0335,1.02,Low,0.93,81.5,-0.63,0,0
CMP_000499,Agri_Food,0.0243,0.7,Low,1.0,64.3,-0.39,0,0
CMP_000500,Real_Estate_Residential,0.0642,0.79,High,0.61,51.6,0.1,1,0
CMP_000501,Pharma,0.0554,0.95,Medium,0.58,32.7,0.0,1,0
CMP_000502,Steel_Secondary,0.0257,1.49,Medium,0.87,57.6,-0.76,0,0
CMP_000503,Hospitals_Healthcare,0.0951,0.58,Low,0.33,26.6,0.3,0,0
CMP_000504,Real_Estate_Residential,0.0255,1.48,High,0.36,79.4,-0.46,0,0
CMP_000505,Manufacturing_General,0.0672,0.72,Medium,0.38,22.0,0.39,0,0
CMP_000506,Chemical,0.038,1.77,Medium,0.66,63.0,-0.21,0,0
CMP_000507,Hospitals_Healthcare,0.1215,0.78,Low,0.22,25.4,0.16,0,0
CMP_000508,Chemical,0.0151,1.36,Medium,0.79,72.0,-0.65,1,0
CMP_000509,Real_Estate_Commercial,0.0293,1.11,Medium,0.23,38.8,0.47,0,0
CMP_000510,NBFC,0.1159,1.64,High,0.11,17.7,-0.45,0,0
CMP_000511,Cement,0.0863,0.98,Low,0.65,60.6,0.14,0,1
CMP_000512,Chemical,0.0146,0.95,Medium,0.75,86.6,-0.41,0,0
CMP_000513,FMCG_Distribution,0.0287,1.04,Low,0.62,46.0,0.17,1,0
CMP_000514,Manufacturing_General,0.0198,1.0,Medium,0.51,43.1,0.06,0,0
CMP_000515,Manufacturing_General,0.0112,1.03,Medium,0.69,53.4,-0.31,0,0
CMP_000516,Steel_Primary,0.0393,1.15,Low,0.76,45.3,-0.27,0,0
CMP_000517,Hospitals_Healthcare,0.0568,0.45,Low,0.29,49.4,0.27,0,0
CMP_000518,Agri_Food,0.0659,1.26,Low,0.74,81.7,-0.55,0,0
CMP_000519,Manufacturing_General,0.0079,1.12,Medium,0.36,53.2,-0.21,0,0
CMP_000520,NBFC,0.1274,1.45,High,0.23,18.7,-0.67,1,0
CMP_000521,Steel_Primary,0.0777,1.27,Low,0.84,67.9,0.08,0,0
CMP_000522,Agri_Food,0.0041,0.77,Low,0.99,84.7,-0.67,1,0
CMP_000523,Hospitals_Healthcare,0.0695,0.88,Low,0.44,40.7,0.34,0,0
CMP_000524,Hospitals_Healthcare,0.1226,0.42,Low,0.35,47.6,0.59,0,0
CMP_000525,IT_Services,0.0692,0.77,Low,0.23,29.3,-0.55,0,0
CMP_000526,Cement,0.0565,0.79,Low,0.55,63.3,-0.28,0,0
CMP_000527,Textiles_Cotton,0.0383,2.29,Medium,0.69,67.3,-0.39,0,0
CMP_000528,Manufacturing_General,0.0499,1.06,Medium,0.49,29.9,0.29,0,0
CMP_000529,FMCG_Distribution,0.0257,0.72,Low,0.63,48.9,-0.02,0,0
CMP_000530,Hospitals_Healthcare,0.1217,0.46,Low,0.34,38.2,0.52,0,0
CMP_000531,Agri_Food,0.0578,0.97,Low,1.0,75.7,-0.34,0,0
CMP_000532,Agri_Food,0.0173,1.57,Low,0.9,99.1,-0.75,0,0
CMP_000533,Pharma,0.0134,1.08,Medium,0.53,65.4,0.03,0,1
CMP_000534,Infrastructure_Roads,0.0914,0.39,Low,0.39,7.1,0.53,0,0
CMP_000535,Chemical,0.0151,1.14,Medium,0.67,73.3,-0.42,0,0
CMP_000536,Hospitals_Healthcare,0.0693,1.04,Low,0.33,52.3,0.51,0,0
CMP_000537,Textiles_Cotton,0.0066,1.34,Medium,0.92,93.4,-0.79,1,0
CMP_000538,IT_Services,0.044,0.79,Low,0.05,49.2,-0.34,0,0
CMP_000539,Manufacturing_General,0.0707,1.0,Medium,0.5,64.9,-0.02,1,0
CMP_000540,Chemical,0.0495,1.36,Medium,0.7,45.4,-0.36,0,0
CMP_000541,NBFC,0.1558,2.21,High,0.01,51.1,-0.96,0,0
CMP_000542,Textiles_Cotton,0.0227,1.12,Medium,0.92,90.2,-0.62,0,0
CMP_000543,Real_Estate_Residential,0.0228,1.74,High,0.46,66.0,-0.27,1,0
CMP_000544,NBFC,0.1062,1.06,High,0.0,42.6,-0.91,1,0
CMP_000545,Steel_Primary,0.0566,1.33,Low,0.77,67.3,0.04,0,0
CMP_000546,Manufacturing_General,0.0309,1.26,Medium,0.4,47.8,-0.27,0,0
CMP_000547,Real_Estate_Residential,0.0293,1.1,High,0.55,61.2,-0.39,0,0
CMP_000548,Pharma,0.0782,0.97,Medium,0.59,69.7,-0.42,1,0
CMP_000549,Infrastructure_Roads,0.1389,1.14,Low,0.4,40.7,0.42,0,0
CMP_000550,Pharma,0.0787,0.91,Medium,0.31,50.7,0.55,0,0
CMP_000551,FMCG_Distribution,0.0332,1.02,Low,0.6,55.6,-0.03,0,0
CMP_000552,Pharma,0.0493,0.56,Medium,0.28,50.1,-0.34,0,0
CMP_000553,Pharma,0.0799,0.77,Medium,0.2,30.4,-0.25,0,0
CMP_000554,FMCG_Distribution,0.0178,0.38,Low,0.48,47.2,0.04,0,0
CMP_000555,Cement,0.0507,1.21,Low,0.8,62.9,0.27,0,0
CMP_000556,Manufacturing_General,0.0461,1.18,Medium,0.43,48.2,0.13,0,0
CMP_000557,Manufacturing_General,0.0755,1.05,Medium,0.68,53.1,0.04,0,0
CMP_000558,Real_Estate_Commercial,0.0699,1.2,Medium,0.44,29.1,0.19,1,0
CMP_000559,NBFC,0.1241,1.78,High,0.27,47.1,-0.64,1,0
CMP_000560,Real_Estate_Residential,0.0244,1.47,High,0.32,60.5,-0.77,1,0
CMP_000561,Textiles_Cotton,0.0192,1.58,Medium,0.93,62.6,-0.72,0,0
CMP_000562,Manufacturing_General,0.0641,1.11,Medium,0.47,49.1,-0.31,0,0
CMP_000563,Manufacturing_General,0.0543,1.26,Medium,0.59,40.8,-0.15,1,0
CMP_000564,Steel_Primary,0.0492,1.37,Low,0.72,63.0,-0.61,0,0
CMP_000565,NBFC,0.0685,2.1,High,0.1,22.9,-0.49,1,0
CMP_000566,Cement,0.0265,0.87,Low,0.64,48.1,-0.04,0,0
CMP_000567,Cement,0.0547,1.43,Low,0.66,62.5,0.29,0,0
CMP_000568,FMCG_Distribution,0.0624,0.74,Low,0.73,88.7,0.31,0,0
CMP_000569,Steel_Secondary,0.0333,1.61,Medium,0.94,71.8,0.02,0,0
CMP_000570,IT_Services,0.0528,1.11,Low,0.03,29.2,-0.88,0,0
CMP_000571,Infrastructure_Roads,0.0727,0.74,Low,0.29,22.2,0.48,0,0
CMP_000572,Cement,0.0249,1.49,Low,0.6,52.5,0.09,0,0
CMP_000573,NBFC,0.1022,1.15,High,0.0,25.4,-0.61,1,0
CMP_000574,FMCG_Distribution,0.0279,0.96,Low,0.52,67.9,-0.06,0,0
CMP_000575,Chemical,0.0606,1.65,Medium,0.84,75.7,-0.59,1,0
CMP_000576,Manufacturing_General,0.0194,1.26,Medium,0.54,54.7,-0.16,0,0
CMP_000577,Chemical,0.0034,1.7,Medium,0.93,75.5,-0.29,0,0
CMP_000578,IT_Services,0.0405,0.79,Low,0.02,53.5,-0.13,0,1
CMP_000579,Textiles_Cotton,0.0252,1.42,Medium,0.85,62.0,-0.88,1,0
CMP_000580,IT_Services,0.0479,1.13,Low,0.06,20.3,-0.44,0,0
CMP_000581,Agri_Food,0.0608,1.04,Low,0.89,86.6,-0.74,0,0
CMP_000582,IT_Services,-0.0088,0.98,Low,0.0,37.1,-0.65,0,1
CMP_000583,Steel_Secondary,0.0063,1.73,Medium,0.86,56.1,-0.4,0,0
CMP_000584,NBFC,0.1205,1.09,High,0.18,35.7,-0.77,1,0
CMP_000585,Textiles_Cotton,0.0448,1.65,Medium,0.89,74.9,-0.51,1,0
CMP_000586,Manufacturing_General,0.0542,1.25,Medium,0.53,42.8,0.23,0,0
CMP_000587,Manufacturing_General,0.0266,0.97,Medium,0.65,40.0,-0.3,0,0
CMP_000588,Manufacturing_General,0.0475,0.99,Medium,0.66,56.6,-0.61,1,1
CMP_000589,Manufacturing_General,0.0228,0.81,Medium,0.58,40.2,-0.42,0,1
CMP_000590,Manufacturing_General,0.029,1.03,Medium,0.73,55.5,-0.22,0,0
CMP_000591,NBFC,0.1061,1.38,High,0.18,26.7,-1.0,0,0
CMP_000592,Textiles_Cotton,-0.0082,1.53,Medium,0.8,51.5,-0.49,0,0
CMP_000593,Steel_Secondary,-0.0509,1.5,Medium,0.85,69.5,0.17,0,0
CMP_000594,FMCG_Distribution,0.0824,1.13,Low,0.65,28.6,-0.37,0,0
CMP_000595,IT_Services,0.0349,0.44,Low,0.0,40.9,-0.81,0,0
CMP_000596,Real_Estate_Residential,0.0135,1.63,High,0.65,56.5,-0.41,1,0
CMP_000597,Manufacturing_General,0.0212,1.21,Medium,0.26,45.0,0.07,0,0
CMP_000598,Textiles_Cotton,0.0573,0.98,Medium,0.79,86.2,-0.72,0,0
CMP_000599,Manufacturing_General,0.0126,1.17,Medium,0.56,59.6,-0.22,0,0
CMP_000600,Manufacturing_General,0.0827,1.0,Medium,0.5,36.2,-0.23,0,0
CMP_000601,Textiles_Cotton,0.0087,1.81,Medium,0.71,81.2,-0.68,0,0
CMP_000602,Manufacturing_General,0.0728,0.94,Medium,0.52,40.4,-0.03,0,0
CMP_000603,Manufacturing_General,0.066,1.09,Medium,0.59,55.2,-0.12,0,0
CMP_000604,Manufacturing_General,0.0544,1.12,Medium,0.33,57.2,0.37,0,0
CMP_000605,IT_Services,0.0437,0.68,Low,0.18,35.4,-0.09,1,0
CMP_000606,Textiles_Cotton,-0.0328,1.65,Medium,0.78,72.1,-0.9,0,0
CMP_000607,Steel_Primary,0.0252,1.19,Low,0.73,69.4,-0.28,0,0
CMP_000608,IT_Services,0.0757,0.96,Low,0.0,25.6,-0.29,1,0
CMP_000609,Real_Estate_Residential,0.0217,1.37,High,0.56,66.1,-0.4,1,0
CMP_000610,Manufacturing_General,0.059,0.69,Medium,0.87,31.2,-0.5,1,0
CMP_000611,Infrastructure_Roads,0.0987,0.66,Low,0.37,44.3,0.15,0,0
CMP_000612,NBFC,0.0808,1.7,High,0.11,37.8,-0.76,0,0
CMP_000613,Manufacturing_General,0.0601,1.2,Medium,0.42,44.5,-0.43,0,0
CMP_000614,FMCG_Distribution,0.0937,1.23,Low,0.48,55.2,0.15,0,0
CMP_000615,Chemical,0.0174,1.29,Medium,0.76,89.9,-0.89,0,0
CMP_000616,Manufacturing_General,0.035,1.05,Medium,0.44,40.2,-0.52,0,0
CMP_000617,Textiles_Cotton,0.0025,1.56,Medium,0.88,84.5,-0.65,0,0
CMP_000618,Hospitals_Healthcare,0.1836,0.72,Low,0.22,20.4,0.38,0,0
CMP_000619,Real_Estate_Commercial,0.0956,1.23,Medium,0.36,29.1,0.39,0,0
CMP_000620,Textiles_Cotton,0.0888,1.04,Medium,0.62,83.9,-0.78,0,0
CMP_000621,Textiles_Cotton,0.0012,1.56,Medium,0.64,80.1,-0.75,0,0
CMP_000622,Steel_Primary,0.0385,2.02,Low,0.86,64.1,-0.39,0,0
