Company_ID,GST_Filing_Delay_Days,GST_vs_Bank_Variance_Pct,GSTR_2A_3B_ITC_Mismatch_Pct,Historical_Defaults,Rating_Downgrades_Count,Payment_Delays_Days,Tax_Compliance_Score,Round_Trip_Transaction_Count,Cash_Deposit_Ratio,GST_Scrutiny_Notice_Flag,Default_Flag
CMP_000352,3,0.0593,0.0707,0,0,4,0.91,0,0.336,0,0
CMP_000353,0,0.0417,0.048,0,0,123,0.85,1,0.296,0,0
CMP_000354,3,0.1027,0.0325,1,0,19,0.92,0,0.189,0,0
CMP_000355,3,0.0957,0.0405,0,0,155,0.83,0,0.42,0,0
CMP_000356,2,0.0354,0.0333,0,0,33,0.92,0,0.243,0,0
CMP_000357,1,0.1299,0.048,0,0,58,0.85,0,0.391,0,0
CMP_000358,0,0.0962,0.0475,1,0,184,0.81,0,0.219,0,0
CMP_000359,23,0.1486,0.0727,0,0,213,0.84,0,0.096,0,0
CMP_000360,170,0.0398,0.0426,0,0,119,0.56,0,0.128,1,0
CMP_000361,166,0.0978,0.0018,0,0,23,0.55,0,0.423,1,0
CMP_000362,1,0.1572,0.0323,0,0,48,0.89,0,0.037,0,0
CMP_000363,0,0.139,0.0657,0,0,24,0.77,0,0.081,0,0
CMP_000364,2,0.0197,0.0407,0,0,50,0.95,0,0.189,1,0
CMP_000365,0,0.2106,0.034,0,0,34,0.84,0,0.102,0,0
CMP_000366,15,0.0893,0.0264,0,0,1,0.89,0,0.564,0,1
CMP_000367,70,0.0225,0.0481,1,0,77,0.79,0,0.607,1,0
CMP_000368,144,0.2268,0.0672,0,0,28,0.49,0,0.377,1,0
CMP_000369,0,0.0021,0.061,0,0,22,0.97,0,0.233,0,0
CMP_000370,2,0.1074,0.0692,0,1,15,0.88,0,0.102,0,0
CMP_000371,1,0.041,0.0754,0,0,29,0.95,0,0.205,0,0
CMP_000372,0,0.0241,0.0291,0,0,27,0.92,0,0.284,0,0
CMP_000373,58,0.173,0.0328,0,0,48,0.69,0,0.355,0,0
CMP_000374,0,0.0401,0.0602,0,0,18,0.87,0,0.305,0,0
CMP_000375,27,0.1172,0.0098,0,0,20,0.71,0,0.211,0,0
CMP_000376,0,0.0219,0.0881,0,1,24,0.88,0,0.423,0,0
CMP_000377,30,0.0369,0.0513,0,0,16,0.9,0,0.247,0,0
CMP_000378,3,0.1618,0.0224,1,0,45,0.77,0,0.439,0,1
CMP_000379,9,0.0669,0.0158,0,0,71,0.89,0,0.276,0,0
CMP_000380,0,0.0583,0.0993,0,0,44,0.97,0,0.196,0,0
CMP_000381,1,0.0904,0.0154,0,0,100,0.84,0,0.382,0,0
CMP_000382,2,0.05,0.0108,0,0,8,0.9,0,0.693,0,0
CMP_000383,24,0.0413,0.024,0,0,19,0.98,0,0.591,0,0
CMP_000384,0,0.1371,0.0256,0,1,45,0.79,0,0.177,0,0
CMP_000385,84,0.0235,0.0191,0,0,31,0.69,0,0.355,1,0
CMP_000386,122,0.0845,0.0153,0,0,60,0.64,0,0.238,1,0
CMP_000387,0,0.0528,0.0342,0,0,83,0.92,0,0.265,0,0
CMP_000388,0,0.0786,0.044,0,0,3,1.0,0,0.22,0,0
CMP_000389,0,0.1094,0.0445,0,0,23,0.84,0,0.203,1,0
CMP_000390,3,0.07,0.016,0,0,36,0.9,0,0.402,0,0
CMP_000391,44,0.1599,0.0157,0,0,35,0.72,0,0.26,1,0
CMP_000392,0,0.1184,0.2061,0,0,0,0.83,0,0.187,1,1
CMP_000393,137,0.0323,0.0632,0,0,40,0.55,0,0.061,1,0
CMP_000394,3,0.0865,0.0425,0,2,85,0.82,0,0.171,0,0
CMP_000395,0,0.0448,0.0457,1,1,30,0.93,0,0.198,0,0
CMP_000396,2,0.101,0.0514,0,0,88,0.9,0,0.614,0,0
CMP_000397,2,0.0682,0.0123,0,0,48,0.91,0,0.207,0,0
CMP_000398,3,0.0709,0.0366,0,0,40,0.84,0,0.134,0,0
CMP_000399,3,0.4033,0.0473,0,0,13,0.63,0,0.336,0,0
CMP_000400,3,0.105,0.0387,0,0,156,0.87,0,0.225,0,0
CMP_000401,0,0.0097,0.0752,0,0,28,0.84,0,0.725,0,0
CMP_000402,6,0.0993,0.0385,0,0,1,0.82,0,0.031,0,0
CMP_000403,2,0.0542,0.0227,0,1,2,0.9,0,0.343,0,0
CMP_000404,1,0.0294,0.0845,0,0,25,0.98,0,0.324,0,0
CMP_000405,102,0.2565,0.1943,1,3,2,0.48,2,0.492,0,1
CMP_000406,1,0.025,0.0342,0,1,7,0.95,0,0.168,0,0
CMP_000407,0,0.1285,0.0377,0,1,52,0.88,0,0.232,0,0
CMP_000408,3,0.0467,0.0464,0,0,16,0.82,0,0.362,0,0
CMP_000409,0,0.0994,0.0685,0,0,21,0.9,0,0.218,0,0
CMP_000410,2,0.236,0.0143,0,0,198,0.79,0,0.338,1,0
CMP_000411,0,0.0338,0.0338,0,0,61,0.85,0,0.141,0,0
CMP_000412,8,0.0423,0.0861,0,0,23,0.86,0,0.224,0,0
CMP_000413,6,0.0767,0.0086,0,0,12,0.87,0,0.133,0,0
CMP_000414,20,0.0877,0.0317,0,0,99,0.89,0,0.46,0,0
CMP_000415,1,0.0652,0.0255,0,0,25,0.88,0,0.076,0,0
CMP_000416,105,0.0115,0.0323,0,0,33,0.66,0,0.249,1,0
CMP_000417,2,0.0183,0.0431,0,1,19,0.94,0,0.161,1,0
CMP_000418,0,0.0559,0.0145,0,0,15,0.91,0,0.41,0,0
CMP_000419,2,0.0254,0.0463,0,0,57,0.93,0,0.132,0,0
CMP_000420,1,0.0101,0.0197,0,0,52,1.0,0,0.122,0,0
CMP_000421,3,0.1358,0.0724,0,0,10,0.92,0,0.159,0,0
CMP_000422,78,0.06,0.0543,0,0,162,0.64,0,0.272,0,0
CMP_000423,0,0.0983,0.0237,0,0,17,0.83,0,0.093,0,0
CMP_000424,29,0.0665,0.0001,1,0,51,0.83,0,0.259,0,0
CMP_000425,35,0.0743,0.0354,0,0,44,0.83,1,0.127,0,0
CMP_000426,147,0.1883,0.038,0,0,1,0.48,0,0.088,0,0
CMP_000427,0,0.0224,0.0037,0,0,70,0.97,0,0.403,0,0
CMP_000428,3,0.102,0.0285,0,0,49,0.81,0,0.153,0,0
CMP_000429,5,0.1484,0.0105,0,0,42,0.85,0,0.212,0,0
CMP_000430,1,0.024,0.0404,0,0,32,0.91,0,0.257,0,0
CMP_000431,43,0.116,0.0808,0,0,37,0.79,0,0.103,1,0
CMP_000432,3,0.127,0.0488,0,0,4,0.93,0,0.538,0,0
CMP_000433,0,0.0123,0.0895,0,0,47,0.97,0,0.344,0,0
CMP_000434,2,0.0938,0.0261,1,0,16,0.77,0,0.186,0,0
CMP_000435,73,0.1255,0.032,0,1,27,0.63,1,0.336,0,0
CMP_000436,2,0.0211,0.0622,0,0,1,1.0,0,0.299,0,0
CMP_000437,0,0.1767,0.0815,0,2,7,0.83,0,0.35,1,0
CMP_000438,0,0.043,0.0567,0,0,53,1.0,0,0.333,0,0
CMP_000439,164,0.1452,0.0682,0,0,25,0.41,0,0.18,1,0
CMP_000440,42,0.1024,0.0166,0,0,54,0.83,0,0.298,1,0
CMP_000441,16,0.0167,0.0257,0,0,24,0.9,0,0.546,0,0
CMP_000442,1,0.0013,0.0277,0,0,84,0.93,0,0.158,0,0
CMP_000443,1,0.0669,0.0598,0,0,27,0.85,0,0.17,0,0
CMP_000444,14,0.0229,0.1312,0,0,11,0.95,0,0.276,0,0
CMP_000445,2,0.1399,0.0312,0,0,82,0.8,0,0.189,0,0
CMP_000446,0,0.0288,0.0839,0,0,48,0.92,0,0.394,0,0
CMP_000447,6,0.1083,0.0807,0,1,41,0.79,0,0.137,0,0
CMP_000448,20,0.0709,0.0001,0,0,55,0.85,0,0.135,0,0
CMP_000449,1,0.0227,0.0802,0,0,172,0.88,0,0.21,0,0
CMP_000450,2,0.0524,0.0189,0,0,15,0.95,0,0.143,0,0
CMP_000451,0,0.0948,0.0403,0,1,26,1.0,0,0.173,1,0
CMP_000452,2,0.0468,0.1089,0,0,13,0.92,0,0.298,0,0
CMP_000453,1,0.0041,0.0555,0,0,21,0.89,1,0.41,0,0
CMP_000454,15,0.0939,0.0207,0,1,3,0.78,0,0.29,0,0
CMP_000455,2,0.0266,0.0534,0,0,19,0.81,0,0.106,0,0
CMP_000456,1,0.0384,0.0119,0,0,8,0.89,0,0.245,0,0
CMP_000457,3,0.0944,0.0105,0,0,36,0.9,0,0.067,0,0
CMP_000458,0,0.025,0.0074,0,0,1,0.9,0,0.192,0,0
CMP_000459,131,0.078,0.0378,0,0,6,0.63,1,0.224,1,0
CMP_000460,0,0.0311,0.0143,0,0,45,0.83,0,0.302,0,0
CMP_000461,4,0.1252,0.0489,0,0,19,0.85,0,0.411,0,0
CMP_000462,8,0.0953,0.0379,0,0,15,0.86,0,0.093,0,0
CMP_000463,3,0.0303,0.072,1,0,31,0.95,0,0.653,0,0
CMP_000464,7,0.0029,0.073,0,0,14,0.9,0,0.432,0,0
CMP_000465,1,0.0297,0.0783,0,0,6,0.92,0,0.165,0,0
CMP_000466,2,0.1369,0.0171,0,1,6,0.88,0,0.258,0,0
CMP_000467,1,0.1852,0.0489,0,0,123,0.77,0,0.353,0,0
CMP_000468,48,0.1112,0.0027,0,0,125,0.6,0,0.28,1,1
CMP_000469,8,0.0982,0.0535,0,0,27,0.88,0,0.568,0,0
CMP_000470,0,0.1354,0.0655,0,0,15,0.83,0,0.179,0,0
CMP_000471,46,0.0035,0.0802,0,0,40,0.78,1,0.503,1,0
CMP_000472,0,0.052,0.0495,0,0,2,0.99,0,0.192,0,0
CMP_000473,0,0.0555,0.0072,0,0,104,0.92,0,0.456,0,0
CMP_000474,0,0.0588,0.105,0,0,25,1.0,0,0.127,0,0
CMP_000475,2,0.0253,0.0436,0,0,154,0.92,0,0.298,0,0
CMP_000476,1,0.0865,0.0202,0,0,110,0.88,0,0.17,0,0
CMP_000477,8,0.242,0.0729,0,1,36,0.81,0,0.096,1,0
CMP_000478,0,0.096,0.0899,0,0,49,0.82,0,0.569,0,1
CMP_000479,0,0.0201,0.0082,0,1,15,0.97,0,0.144,0,0
CMP_000480,29,0.223,0.3399,0,0,98,0.7,0,0.569,1,0
CMP_000481,0,0.0412,0.0601,0,0,124,0.88,0,0.225,0,0
CMP_000482,4,0.0764,0.0192,0,0,8,0.9,0,0.049,0,0
CMP_000483,3,0.0836,0.0367,0,1,81,0.83,0,0.482,0,0
CMP_000484,1,0.1884,0.0184,0,0,10,0.82,0,0.644,0,0
CMP_000485,101,0.001,0.0361,0,0,7,0.7,0,0.357,0,0
CMP_000486,9,0.0558,0.0052,0,1,12,0.9,0,0.181,0,0
CMP_000487,1,0.1378,0.0391,0,0,82,0.8,0,0.212,0,0
CMP_000488,2,0.0427,0.1082,0,0,4,0.92,0,0.186,0,0
CMP_000489,17,0.2291,0.0378,0,0,23,0.66,0,0.351,0,0
CMP_000490,2,0.1217,0.0061,0,0,27,0.87,1,0.093,0,0
CMP_000491,0,0.1685,0.0254,0,0,78,0.9,0,0.428,0,0
CMP_000492,0,0.0154,0.055,0,0,25,0.88,1,0.331,0,0
CMP_000493,13,0.0254,0.1147,0,0,35,0.94,1,0.302,1,0
CMP_000494,3,0.1091,0.0323,0,0,38,0.83,0,0.059,0,0
CMP_000495,1,0.013,0.1022,0,0,13,0.89,0,0.218,0,0
CMP_000496,0,0.0525,0.0524,1,0,116,0.93,0,0.398,0,0
CMP_000497,3,0.2873,0.3271,0,2,29,0.7,0,0.223,1,0
CMP_000498,18,0.0614,0.0114,0,0,83,0.79,0,0.335,0,0
CMP_000499,59,0.0187,0.0358,0,0,75,0.72,0,0.416,1,0
CMP_000500,3,0.036,0.0645,0,0,43,0.94,0,0.268,0,0
CMP_000501,6,0.0494,0.062,0,0,18,0.89,0,0.063,0,0
CMP_000502,2,0.0478,0.0439,0,0,107,0.95,0,0.295,0,0
CMP_000503,3,0.0786,0.0081,0,0,62,0.9,0,0.216,0,0
CMP_000504,1,0.0566,0.0657,0,0,37,0.82,0,0.293,0,0
CMP_000505,2,0.0678,0.0561,0,0,11,0.98,0,0.187,0,0
CMP_000506,2,0.0841,0.0557,0,0,53,0.89,0,0.175,0,0
CMP_000507,153,0.1183,0.051,0,0,3,0.57,0,0.378,1,0
CMP_000508,2,0.0384,0.0026,0,0,39,0.96,0,0.298,0,0
CMP_000509,0,0.0632,0.0309,0,0,49,0.87,0,0.123,0,0
CMP_000510,19,0.0546,0.0089,0,0,90,0.89,0,0.642,0,0
CMP_000511,25,0.3161,0.0448,1,3,90,0.6,3,0.199,0,1
CMP_000512,0,0.192,0.0222,0,0,19,0.83,0,0.242,0,0
CMP_000513,0,0.0695,0.0678,0,0,2,0.87,0,0.453,0,0
CMP_000514,2,0.083,0.0555,0,0,10,0.93,0,0.256,0,0
CMP_000515,0,0.1642,0.075,0,0,25,0.8,0,0.222,0,0
CMP_000516,0,0.1304,0.0404,0,0,0,0.8,0,0.151,0,0
CMP_000517,3,0.1336,0.0195,0,1,145,0.82,0,0.31,0,0
CMP_000518,0,0.0038,0.0407,0,0,44,0.96,0,0.374,0,0
CMP_000519,0,0.0996,0.0106,0,0,139,0.75,0,0.238,0,0
CMP_000520,3,0.0056,0.0572,1,1,24,0.79,0,0.634,0,0
CMP_000521,170,0.0378,0.0725,0,0,55,0.59,0,0.262,0,0
CMP_000522,8,0.1162,0.042,0,0,67,0.85,0,0.519,0,0
CMP_000523,5,0.006,0.0694,0,0,10,0.95,0,0.232,0,0
CMP_000524,15,0.062,0.0489,1,0,13,0.88,1,0.437,0,0
CMP_000525,1,0.0983,0.0693,0,0,16,0.95,0,0.025,0,0
CMP_000526,1,0.1329,0.0593,0,0,11,0.82,0,0.151,0,0
CMP_000527,122,0.0498,0.0309,0,0,18,0.74,0,0.301,1,0
CMP_000528,7,0.029,0.0291,0,0,31,0.95,0,0.184,0,0
CMP_000529,1,0.0649,0.0614,0,0,11,0.84,0,0.618,0,0
CMP_000530,0,0.0094,0.0435,0,0,13,0.91,0,0.374,1,0
CMP_000531,13,0.0465,0.0398,0,0,117,0.89,0,0.373,1,0
CMP_000532,3,0.2148,0.027,0,0,42,0.9,0,0.418,1,0
CMP_000533,4,0.3569,0.274,0,0,73,0.7,0,0.098,0,1
CMP_000534,0,0.006,0.0115,0,0,11,1.0,0,0.102,0,0
CMP_000535,6,0.0078,0.0539,0,0,43,0.95,0,0.219,0,0
CMP_000536,3,0.0543,0.0061,0,0,41,0.94,0,0.399,0,0
CMP_000537,145,0.1239,0.0442,0,1,28,0.47,1,0.237,0,0
CMP_000538,1,0.0826,0.0386,0,0,23,0.87,0,0.086,0,0
CMP_000539,0,0.0366,0.0137,0,0,79,0.87,0,0.163,0,0
CMP_000540,1,0.0962,0.0378,0,0,55,0.95,0,0.237,0,0
CMP_000541,0,0.107,0.0409,0,0,121,0.79,0,0.401,0,0
CMP_000542,0,0.1928,0.0142,0,1,15,0.78,0,0.196,0,0
CMP_000543,29,0.1091,0.0311,0,2,59,0.74,0,0.254,1,0
CMP_000544,1,0.0681,0.0323,0,0,0,0.88,0,0.582,0,0
CMP_000545,16,0.035,0.014,0,0,8,0.9,0,0.159,0,0
CMP_000546,2,0.0762,0.0559,0,0,2,0.91,0,0.119,1,0
CMP_000547,25,0.0642,0.1108,0,0,51,0.86,0,0.249,0,0
CMP_000548,1,0.0521,0.037,0,0,24,0.93,0,0.166,0,0
CMP_000549,1,0.0082,0.0481,0,0,25,0.98,0,0.123,0,0
CMP_000550,0,0.0476,0.0377,0,0,16,0.89,1,0.171,0,0
CMP_000551,1,0.0239,0.0676,0,0,2,0.83,0,0.463,0,0
CMP_000552,3,0.0228,0.069,0,1,62,0.89,0,0.103,0,0
CMP_000553,0,0.1797,0.0006,0,1,60,0.91,0,0.17,0,0
CMP_000554,3,0.074,0.0101,0,2,67,0.84,0,0.487,0,0
CMP_000555,0,0.0706,0.0156,0,0,267,0.9,0,0.251,0,0
CMP_000556,1,0.0626,0.0433,0,0,69,0.96,1,0.252,0,0
CMP_000557,0,0.065,0.0691,0,0,15,0.8,0,0.244,0,0
CMP_000558,2,0.0278,0.0338,0,0,5,0.95,0,0.176,0,0
CMP_000559,0,0.2355,0.0533,1,1,32,0.73,0,0.39,1,0
CMP_000560,24,0.0433,0.0866,0,0,70,0.83,0,0.296,0,0
CMP_000561,1,0.077,0.0297,0,1,9,0.86,0,0.336,0,0
CMP_000562,11,0.1506,0.0376,0,0,55,0.83,0,0.212,0,0
CMP_000563,0,0.058,0.0695,0,0,94,0.97,0,0.227,0,0
CMP_000564,0,0.1515,0.0629,0,0,7,0.83,0,0.186,0,0
CMP_000565,33,0.0625,0.0296,0,0,34,0.91,0,0.496,1,0
CMP_000566,0,0.1005,0.0522,0,0,12,0.8,0,0.218,0,0
CMP_000567,35,0.1276,0.0547,0,0,293,0.72,0,0.136,0,0
CMP_000568,2,0.1093,0.0516,0,0,118,0.78,0,0.46,0,0
CMP_000569,0,0.0136,0.0406,0,1,29,0.95,0,0.324,0,0
CMP_000570,2,0.17,0.0884,0,0,2,0.85,0,0.064,0,0
CMP_000571,6,0.0224,0.0893,0,0,1,0.88,0,0.131,0,0
CMP_000572,0,0.1205,0.035,0,2,37,0.82,0,0.232,0,0
CMP_000573,1,0.1032,0.0616,0,0,150,0.81,0,0.611,0,0
CMP_000574,3,0.0578,0.0557,0,0,95,0.86,0,0.398,0,0
CMP_000575,1,0.0749,0.0578,0,0,32,0.96,0,0.198,0,0
CMP_000576,9,0.0587,0.0401,0,0,12,0.72,0,0.235,0,0
CMP_000577,4,0.0337,0.0259,0,0,3,1.0,0,0.143,0,0
CMP_000578,3,0.3382,0.016,1,2,34,0.68,0,0.026,0,1
CMP_000579,0,0.027,0.0466,0,0,91,0.9,0,0.249,0,0
CMP_000580,0,0.0931,0.0599,0,0,21,0.94,0,0.075,1,0
CMP_000581,0,0.0485,0.0404,0,0,37,0.94,0,0.469,0,0
CMP_000582,99,0.2553,0.2071,0,1,40,0.41,0,0.133,0,1
CMP_000583,0,0.0052,0.0345,0,1,15,0.92,0,0.212,0,0
CMP_000584,130,0.1254,0.0093,0,0,78,0.58,0,0.5,1,0
CMP_000585,0,0.051,0.0085,0,0,68,0.99,0,0.202,0,0
CMP_000586,1,0.0719,0.0351,0,0,15,0.85,0,0.261,0,0
CMP_000587,0,0.0312,0.0241,0,0,7,0.94,0,0.218,0,0
CMP_000588,0,0.202,0.0708,1,0,110,0.73,0,0.459,0,1
CMP_000589,3,0.1388,0.079,0,0,179,0.8,0,0.226,0,1
CMP_000590,0,0.0269,0.0459,0,0,6,0.92,0,0.32,0,0
CMP_000591,14,0.0702,0.0683,0,0,6,0.85,0,0.473,0,0
CMP_000592,2,0.0088,0.026,1,0,42,0.95,0,0.324,0,0
CMP_000593,3,0.0818,0.0074,0,0,41,0.8,0,0.217,0,0
CMP_000594,1,0.1096,0.0489,0,0,6,0.8,0,0.466,0,0
CMP_000595,0,0.0433,0.101,0,0,39,0.93,0,0.062,0,0
CMP_000596,10,0.104,0.0111,1,0,0,0.9,0,0.409,0,0
CMP_000597,1,0.1652,0.06,0,0,36,0.82,0,0.25,0,0
CMP_000598,75,0.0635,0.0275,0,0,7,0.68,0,0.245,1,0
CMP_000599,1,0.1192,0.0133,0,0,25,0.85,0,0.196,0,0
CMP_000600,17,0.0282,0.0379,0,2,170,0.89,0,0.183,0,0
CMP_000601,0,0.0979,0.0255,0,0,26,0.92,0,0.341,0,0
CMP_000602,0,0.0898,0.0185,0,0,17,0.92,0,0.169,0,0
CMP_000603,1,0.0573,0.0396,0,0,27,0.84,1,0.261,0,0
CMP_000604,0,0.0546,0.0392,0,0,24,0.97,0,0.176,0,0
CMP_000605,2,0.0174,0.028,0,0,0,0.9,0,0.066,1,0
CMP_000606,48,0.318,0.3944,0,1,138,0.61,2,0.201,0,0
CMP_000607,2,0.3399,0.0403,0,0,22,0.71,0,0.208,1,0
CMP_000608,1,0.0125,0.0149,0,0,74,0.9,0,0.148,0,0
CMP_000609,9,0.0467,0.0445,0,0,6,0.91,0,0.461,0,0
CMP_000610,2,0.067,0.0768,0,0,18,0.95,0,0.223,0,0
CMP_000611,2,0.1255,0.0926,0,1,227,0.82,0,0.126,0,0
CMP_000612,10,0.227,0.081,0,0,12,0.73,0,0.523,1,0
CMP_000613,0,0.0129,0.0029,0,0,26,0.97,0,0.25,0,0
CMP_000614,7,0.1042,0.0842,0,0,15,0.87,0,0.6,0,0
CMP_000615,3,0.067,0.0312,0,0,81,0.8,0,0.139,0,0
CMP_000616,0,0.0086,0.0495,0,1,4,0.92,0,0.224,0,0
CMP_000617,3,0.0628,0.0083,0,0,90,0.94,0,0.226,0,0
CMP_000618,0,0.045,0.0261,0,0,40,0.97,0,0.342,0,0
CMP_000619,1,0.0537,0.0275,0,0,78,0.99,0,0.122,0,0
CMP_000620,3,0.0709,0.0272,0,0,67,0.96,0,0.357,0,0
CMP_000621,2,0.324,0.2654,0,2,12,0.77,5,0.205,1,0
CMP_000622,1,0.0882,0.0598,0,1,113,0.83,0,0.189,0,0
CMP_000623,2,0.1687,0.037,0,0,23,0.78,0,0.084,0,0
CMP_000624,2,0.0307,0.0111,0,0,19,0.96,0,0.63,0,0
CMP_000625,3,0.1143,0.0691,0,1,3,0.75,0,0.216,0,0
CMP_000626,0,0.0952,0.0558,0,0,10,0.94,0,0.053,0,0
CMP_000627,2,0.0614,0.0157,0,0,14,0.9,0,0.158,0,0
CMP_000628,0,0.052,0.044,0,1,72,0.87,0,0.264,0,0
CMP_000629,0,0.0362,0.0172,0,0,29,0.97,0,0.197,0,0
CMP_000630,0,0.1408,0.0818,0,0,21,0.84,0,0.278,0,0
CMP_000631,0,0.0388,0.0127,0,0,111,0.9,0,0.341,0,0
CMP_000632,149,0.0751,0.0206,0,0,10,0.68,0,0.045,1,0
CMP_000633,2,0.0292,0.0639,0,0,25,0.93,0,0.119,0,0
CMP_000634,0,0.111,0.0552,0,0,11,0.9,0,0.162,0,0
CMP_000635,0,0.0719,0.0726,0,0,9,0.94,0,0.096,0,0
CMP_000636,1,0.1225,0.0006,0,0,93,0.82,0,0.078,0,0
CMP_000637,26,0.249,0.0099,0,1,69,0.59,0,0.219,1,0
CMP_000638,1,0.099,0.0651,0,0,0,1.0,0,0.338,0,0
CMP_000639,1,0.001,0.0811,0,0,5,0.95,0,0.207,0,0
CMP_000640,0,0.0789,0.0283,0,0,86,0.81,0,0.114,0,0
CMP_000641,111,0.1131,0.0386,0,0,4,0.52,0,0.207,1,0
CMP_000642,28,0.0548,0.0974,0,0,125,0.88,0,0.319,0,0
CMP_000643,65,0.0792,0.0779,0,0,13,0.78,0,0.313,0,0
CMP_000644,0,0.0797,0.018,0,0,166,0.88,1,0.271,1,0
CMP_000645,1,0.0835,0.0208,0,0,39,0.94,0,0.423,0,0
CMP_000646,3,0.0641,0.0331,0,0,120,0.9,0,0.516,0,0
CMP_000647,0,0.1525,0.0479,0,0,38,0.87,0,0.324,0,0
CMP_000648,0,0.1067,0.0559,0,0,73,0.78,0,0.13,1,0
CMP_000649,2,0.0242,0.0025,0,0,13,0.94,0,0.04,0,0
CMP_000650,0,0.0567,0.0217,0,0,7,0.89,0,0.217,0,0
CMP_000651,0,0.0087,0.0161,0,0,5,0.92,0,0.047,0,0
CMP_000652,1,0.0668,0.0629,0,0,15,0.85,0,0.532,0,0
CMP_000653,0,0.0848,0.0416,0,1,20,0.88,0,0.139,0,0
CMP_000654,2,0.0748,0.0334,0,0,14,0.95,0,0.169,0,0
CMP_000655,23,0.0256,0.0272,0,0,118,0.85,0,0.228,0,0
CMP_000656,2,0.0027,0.0352,0,0,10,0.94,0,0.319,0,0
CMP_000657,2,0.3325,0.0522,0,1,14,0.6,0,0.507,1,1
CMP_000658,0,0.0727,0.028,0,0,10,0.8,1,0.503,0,0
CMP_000659,2,0.0428,0.0056,0,1,70,0.81,0,0.128,0,0
CMP_000660,3,0.0879,0.1168,0,0,38,0.95,0,0.117,1,0
CMP_000661,3,0.0042,0.0109,0,0,9,1.0,0,0.542,0,0
CMP_000662,0,0.2663,0.3708,0,1,1,0.7,0,0.791,0,1
CMP_000663,2,0.1211,0.0051,0,0,2,0.88,0,0.394,0,0
CMP_000664,0,0.0233,0.055,0,0,11,0.96,0,0.142,0,0
CMP_000665,0,0.0561,0.1121,0,1,70,0.88,0,0.277,0,0
CMP_000666,0,0.1504,0.0686,1,0,166,0.89,1,0.287,1,0
CMP_000667,1,0.1396,0.0194,0,1,137,0.75,0,0.235,0,0
CMP_000668,0,0.0163,0.006,0,0,27,1.0,0,0.161,0,0
CMP_000669,6,0.0521,0.061,0,0,106,0.85,0,0.316,0,0
CMP_000670,19,0.1907,0.0216,0,0,69,0.76,0,0.195,0,0
CMP_000671,3,0.106,0.0782,0,0,2,0.91,0,0.419,0,0
CMP_000672,41,0.1044,0.0655,0,0,129,0.76,0,0.266,1,0
CMP_000673,2,0.0698,0.0369,0,0,35,0.83,0,0.064,0,0
CMP_000674,2,0.1525,0.0005,0,0,29,0.81,0,0.178,0,0
CMP_000675,20,0.0903,0.0203,0,0,42,0.86,0,0.526,0,0
CMP_000676,0,0.0464,0.004,0,0,8,0.88,0,0.284,0,0
CMP_000677,1,0.1018,0.0075,0,0,5,0.93,0,0.314,0,0
CMP_000678,1,0.0208,0.0299,0,0,34,0.87,0,0.467,0,0
CMP_000679,0,0.0812,0.0225,0,0,31,0.89,0,0.406,0,0
CMP_000680,0,0.0099,0.0569,0,0,2,0.97,0,0.273,0,0
CMP_000681,0,0.0216,0.0189,0,0,5,0.94,0,0.204,0,0
CMP_000682,1,0.329,0.053,0,1,170,0.77,0,0.32,1,0
CMP_000683,2,0.1682,0.0734,0,0,16,0.89,0,0.304,0,0
CMP_000684,58,0.0628,0.0722,0,0,5,0.88,0,0.124,1,0
CMP_000685,62,0.1075,0.0477,0,0,8,0.63,0,0.096,1,0
CMP_000686,0,0.1945,0.0506,1,0,23,0.75,1,0.072,1,0
CMP_000687,2,0.0933,0.0096,1,2,150,0.78,0,0.403,0,0
CMP_000688,0,0.0206,0.0086,0,0,14,0.94,0,0.111,0,0
CMP_000689,64,0.1766,0.0033,0,0,89,0.65,0,0.369,0,0
CMP_000690,1,0.1122,0.01,0,0,19,0.88,0,0.196,0,0
CMP_000691,6,0.0552,0.0044,0,0,19,0.97,0,0.245,0,0
CMP_000692,2,0.1388,0.0141,0,0,15,0.78,0,0.079,0,0
CMP_000693,2,0.0256,0.0116,0,0,77,0.94,0,0.296,0,0
CMP_000694,0,0.1102,0.0589,0,0,76,0.89,0,0.219,0,0
CMP_000695,2,0.0589,0.0242,0,1,25,0.93,0,0.59,0,0
CMP_000696,1,0.0518,0.0221,0,0,71,0.9,0,0.32,0,0
CMP_000697,7,0.0514,0.0739,0,0,17,0.86,0,0.552,0,0
CMP_000698,0,0.0756,0.0055,0,1,26,0.95,0,0.202,0,0
CMP_000699,10,0.0566,0.0072,0,0,88,0.94,0,0.068,0,0
CMP_000700,2,0.0031,0.0168,0,1,1,0.94,0,0.094,0,0
CMP_000701,0,0.069,0.0392,0,0,24,0.94,0,0.318,0,0
CMP_000702,28,0.1834,0.0223,0,0,3,0.78,0,0.278,0,0
CMP_000703,78,0.0724,0.0958,0,0,20,0.73,0,0.157,0,0
CMP_000704,3,0.1882,0.2792,0,1,49,0.72,3,0.653,1,1
CMP_000705,5,0.0166,0.0695,0,0,77,0.94,0,0.419,0,0
CMP_000706,1,0.2747,0.2885,1,2,30,0.77,0,0.442,0,1
CMP_000707,48,0.0841,0.0335,0,0,54,0.82,0,0.449,0,0
CMP_000708,3,0.0898,0.0481,0,0,3,0.84,0,0.427,0,0
