Company_ID,Sector,Revenue_Crore,Credit_Rating,Revenue_Growth_YoY,EBITDA_Margin,Net_Profit_Margin,Debt_to_Equity,Interest_Coverage_Ratio,Current_Ratio,DSCR,Cash_Flow_Stability_Index,Default_Flag
CMP_000229,NBFC,115.91,BBB,0.0042,0.152,0.0136,2.68,4.57,2.1,1.04,0.51,0
CMP_000230,Infrastructure_Roads,53.58,BB,0.0732,0.2891,0.1244,3.69,3.61,1.24,1.21,0.52,0
CMP_000231,IT_Services,144.45,BBB,-0.0242,0.1554,0.0349,0.43,3.85,1.74,1.12,0.62,0
CMP_000232,Pharma,77.51,BB,0.0127,0.1206,-0.0102,2.64,4.18,1.21,1.5,0.46,0
CMP_000233,IT_Services,54.53,BBB,0.0777,0.1463,0.0076,0.85,4.07,1.06,1.63,0.64,0
CMP_000234,Textiles_Cotton,48.32,BBB,0.1264,0.0899,-0.0078,3.08,4.87,1.65,1.46,0.37,0
CMP_000235,Real_Estate_Commercial,80.33,AAA,0.1103,0.2463,0.0961,2.06,3.89,1.5,1.92,0.74,0
CMP_000236,Steel_Secondary,39.22,BB,0.0694,0.002,-0.0815,2.21,4.07,1.52,0.3,0.11,0
CMP_000237,Manufacturing_General,27.6,BB,0.0265,0.1289,0.0126,2.12,2.14,1.37,1.33,0.57,0
CMP_000238,NBFC,88.94,AA,0.0656,0.2049,0.0999,6.24,4.33,1.67,0.9,0.65,0
CMP_000239,Manufacturing_General,48.64,BBB,0.0534,0.0335,-0.063,1.11,4.38,1.62,0.77,0.55,0
CMP_000240,Chemical,56.08,NR,0.002,0.1255,0.0393,0.54,5.28,1.82,1.04,0.42,0
CMP_000241,Chemical,130.52,BBB,0.0845,0.1395,0.0373,1.18,5.04,1.61,1.16,0.4,0
CMP_000242,Chemical,49.84,BBB,0.0806,0.055,-0.0101,0.92,4.79,1.48,0.61,0.46,0
CMP_000243,Steel_Primary,55.26,C,-0.0165,0.0424,-0.0853,3.56,2.97,1.22,0.88,0.23,1
CMP_000244,Manufacturing_General,33.79,BB,0.1072,0.0764,-0.0576,1.93,3.66,1.47,1.01,0.29,0
CMP_000245,Chemical,77.06,BBB,0.0944,0.1199,-0.0054,2.73,5.55,1.52,1.18,0.42,0
CMP_000246,Cement,72.23,B,0.0583,0.0666,-0.0372,1.95,2.63,1.59,0.48,0.44,0
CMP_000247,Agri_Food,112.24,B,0.0039,0.0035,-0.0952,2.77,2.75,1.05,0.77,0.12,0
CMP_000248,Agri_Food,34.35,BBB,0.0684,0.0336,-0.0488,2.1,5.31,2.0,1.38,0.35,0
CMP_000249,FMCG_Distribution,37.85,BBB,0.0984,0.0,-0.0531,1.97,4.31,1.45,0.89,0.69,0
CMP_000250,Steel_Secondary,102.9,BBB,0.0733,0.0566,-0.0354,2.62,5.98,1.81,0.61,0.21,0
CMP_000251,Steel_Primary,66.8,NR,0.1256,0.0846,-0.0178,2.74,4.84,1.45,1.6,0.37,0
CMP_000252,FMCG_Distribution,26.44,BB,0.0474,0.0302,-0.0967,1.87,5.06,1.53,1.75,0.39,0
CMP_000253,Steel_Secondary,155.28,AA,0.0759,0.0471,-0.0371,1.72,3.85,1.29,1.19,0.7,0
CMP_000254,Manufacturing_General,14.03,B,0.0539,0.0711,-0.043,2.3,4.31,1.79,0.73,0.32,1
CMP_000255,Pharma,102.25,BBB,0.0217,0.1452,-0.0024,1.05,3.88,1.71,1.63,0.47,0
CMP_000256,Chemical,19.84,AA,0.1262,0.1317,0.0324,2.94,5.55,2.08,1.95,0.41,0
CMP_000257,Real_Estate_Residential,246.81,BBB,0.0242,0.0461,-0.0082,1.6,4.36,1.28,0.7,0.33,0
CMP_000258,Pharma,15.87,BBB,0.0929,0.1109,0.0019,0.94,4.61,1.62,1.31,0.45,0
CMP_000259,Manufacturing_General,137.25,B,0.0144,0.0807,-0.0029,1.89,2.87,1.25,0.81,0.5,0
CMP_000260,NBFC,51.15,A,0.1018,0.2189,0.0857,2.41,3.44,1.43,0.75,0.61,0
CMP_000261,Agri_Food,40.72,B,0.0651,-0.0142,-0.0723,1.9,3.59,1.55,1.12,0.05,1
CMP_000262,Manufacturing_General,63.33,BBB,0.0714,0.041,-0.0534,3.15,4.15,1.59,1.34,0.44,0
CMP_000263,IT_Services,90.52,AA,0.0121,0.2063,0.0672,0.88,4.29,1.79,1.2,0.65,0
CMP_000264,FMCG_Distribution,26.48,NR,0.0403,-0.0067,-0.0648,0.82,3.31,1.84,1.38,0.59,0
CMP_000265,Real_Estate_Commercial,28.43,BBB,0.0229,0.168,0.0591,3.84,1.91,1.18,2.02,0.53,0
CMP_000266,Real_Estate_Residential,91.81,BBB,-0.0163,0.2018,0.0751,9.67,4.66,1.54,1.06,0.14,0
CMP_000267,Real_Estate_Residential,13.93,BBB,0.1108,0.1966,0.0698,3.48,4.19,1.58,1.71,0.26,0
CMP_000268,Steel_Primary,34.21,B,0.0447,0.0955,-0.004,3.73,3.27,1.34,0.9,0.29,0
CMP_000269,Steel_Secondary,500.0,BBB,0.0253,0.026,-0.0507,3.68,4.69,1.89,1.35,0.37,0
CMP_000270,Hospitals_Healthcare,25.17,A,0.1429,0.1482,0.0436,1.32,5.68,1.63,2.21,0.88,0
CMP_000271,Hospitals_Healthcare,136.76,A,0.0476,0.1736,0.0183,1.81,4.86,1.51,1.6,0.54,0
CMP_000272,FMCG_Distribution,34.17,BBB,0.0784,0.0362,-0.0302,1.34,4.11,1.41,1.17,0.58,0
CMP_000273,Chemical,82.04,BB,0.0245,0.0674,-0.0082,1.37,5.89,1.29,1.56,0.27,0
CMP_000274,IT_Services,92.16,BBB,-0.0379,0.1736,0.0401,0.23,4.06,1.94,2.2,0.68,0
CMP_000275,IT_Services,134.72,A,-0.0082,0.2192,0.1019,0.5,3.53,1.64,2.42,0.68,0
CMP_000276,Infrastructure_Roads,46.52,A,0.0561,0.2971,0.1883,1.28,4.68,1.93,1.52,0.77,0
CMP_000277,NBFC,268.03,BBB,0.0968,0.1628,0.0147,3.36,4.07,1.58,1.02,0.35,0
CMP_000278,Real_Estate_Residential,34.07,NR,0.0598,0.1447,0.0371,1.34,4.66,1.11,0.77,0.22,0
CMP_000279,Infrastructure_Roads,65.85,BBB,0.0771,0.259,0.1389,4.39,4.12,1.19,1.3,0.73,0
CMP_000280,FMCG_Distribution,66.43,NR,0.0135,0.0559,-0.0374,0.5,4.97,1.43,1.69,0.76,0
CMP_000281,Steel_Secondary,22.25,BBB,0.119,0.0021,-0.0535,3.17,3.76,1.33,0.93,0.42,0
CMP_000282,Steel_Primary,43.44,A,0.091,0.1348,0.0236,1.99,5.45,2.01,1.58,0.54,0
CMP_000283,Manufacturing_General,62.13,C,0.0124,0.0202,-0.0738,3.72,3.29,1.44,0.49,0.31,1
CMP_000284,Pharma,38.64,BBB,0.115,0.1292,0.0211,0.55,4.27,1.62,1.19,0.62,0
CMP_000285,Manufacturing_General,384.81,BB,0.1112,0.0636,-0.0269,3.23,4.16,1.77,1.44,0.58,0
CMP_000286,IT_Services,27.91,NR,0.0645,0.1262,-0.0116,1.11,3.94,1.23,1.91,0.6,0
CMP_000287,Pharma,140.27,AA,0.0776,0.1782,0.0687,1.59,3.79,1.6,1.52,0.57,0
CMP_000288,Steel_Secondary,108.33,AA,0.0471,0.033,-0.047,5.52,5.86,1.99,1.65,0.43,0
CMP_000289,NBFC,54.0,BB,0.0849,0.173,0.0171,7.06,4.77,1.4,0.62,0.25,0
CMP_000290,Manufacturing_General,27.33,A,0.0244,0.0714,0.0009,0.88,4.76,1.9,1.54,0.55,0
CMP_000291,Manufacturing_General,29.53,A,0.1619,0.0909,0.018,2.13,4.8,1.75,1.59,0.58,0
CMP_000292,Hospitals_Healthcare,36.08,AA,0.0914,0.2067,0.118,0.69,4.21,1.7,1.78,0.81,0
CMP_000293,Steel_Primary,13.08,AAA,0.0523,0.1455,0.0272,1.24,6.5,1.79,2.08,0.57,0
CMP_000294,Manufacturing_General,24.46,BB,0.002,0.0941,-0.0215,1.55,5.22,1.5,1.76,0.42,0
CMP_000295,Pharma,16.68,A,0.0259,0.1345,0.0101,1.21,4.99,1.74,1.13,0.66,0
CMP_000296,Infrastructure_Roads,160.24,BBB,0.0718,0.3392,0.1672,1.76,5.06,1.3,0.78,0.76,0
CMP_000297,Textiles_Cotton,89.55,BBB,0.0573,0.0714,-0.0091,1.13,5.17,1.44,0.78,0.29,0
CMP_000298,NBFC,102.39,BBB,0.0073,0.1649,0.0833,3.92,4.99,1.04,0.67,0.46,0
CMP_000299,Manufacturing_General,87.45,AAA,0.0805,0.0952,-0.0179,1.26,4.43,1.75,1.33,0.72,0
CMP_000300,Manufacturing_General,62.4,BB,0.0241,0.1273,0.0156,1.29,4.47,1.43,2.09,0.72,0
CMP_000301,Pharma,175.66,AAA,0.1149,0.1368,0.0374,2.06,5.41,0.96,2.8,0.66,0
CMP_000302,Pharma,33.49,BB,0.0536,0.1213,-0.0077,1.72,4.31,2.08,1.02,0.42,0
CMP_000303,NBFC,59.46,C,0.0077,0.1258,0.0511,7.21,3.92,0.91,0.78,0.24,0
CMP_000304,Real_Estate_Commercial,99.25,BBB,0.0209,0.2207,0.097,1.91,5.07,1.36,1.76,0.56,0
CMP_000305,Agri_Food,18.97,BBB,0.0607,0.0525,-0.0444,0.86,4.76,2.08,1.3,0.24,0
CMP_000306,IT_Services,500.0,BBB,0.0197,0.154,0.0701,0.79,2.33,1.24,1.28,0.65,0
CMP_000307,Steel_Secondary,55.86,BBB,0.0921,-0.0021,-0.0505,5.81,5.67,1.29,1.53,0.33,0
CMP_000308,Infrastructure_Roads,61.17,C,0.0311,0.3155,0.1571,4.92,4.03,1.09,1.2,0.45,1
CMP_000309,Textiles_Cotton,149.23,C,0.0476,-0.0002,-0.0939,6.26,4.8,0.92,0.41,0.02,1
CMP_000310,Cement,113.52,BBB,0.0469,0.107,0.0229,2.53,4.02,1.38,1.83,0.46,0
CMP_000311,Manufacturing_General,56.29,BB,-0.0269,0.063,0.016,2.72,2.46,1.12,0.5,0.33,0
CMP_000312,Manufacturing_General,60.59,D,0.048,0.0529,-0.0975,3.14,2.81,0.93,0.1,0.27,1
CMP_000313,Agri_Food,16.39,NR,0.0293,0.1034,0.027,1.13,4.78,2.03,1.21,0.33,0
CMP_000314,Hospitals_Healthcare,34.98,BBB,0.0288,0.1974,0.1059,1.51,4.22,1.18,1.77,0.74,0
CMP_000315,Real_Estate_Residential,82.58,BBB,0.0668,0.136,0.0465,2.35,5.56,1.82,0.94,0.34,0
CMP_000316,Cement,77.88,A,0.0867,0.097,0.0271,1.57,4.09,2.08,1.86,0.51,0
CMP_000317,Manufacturing_General,145.03,NR,0.0583,0.0622,-0.0157,0.78,4.66,1.52,1.1,0.6,0
CMP_000318,Manufacturing_General,49.58,A,0.0616,0.0565,-0.0371,1.18,4.63,1.84,1.88,0.55,0
CMP_000319,Textiles_Cotton,18.0,BBB,0.0624,0.0667,-0.0094,2.58,6.92,1.65,1.45,0.37,0
CMP_000320,Pharma,127.15,A,0.1469,0.1006,0.0067,0.79,4.28,1.32,2.46,0.66,0
CMP_000321,Real_Estate_Residential,172.24,A,0.0771,0.1958,0.0539,1.61,5.15,2.01,0.3,0.23,0
CMP_000322,Real_Estate_Residential,112.01,BBB,0.028,0.157,0.0691,1.88,3.46,1.58,0.78,0.28,0
CMP_000323,Textiles_Cotton,47.9,NR,0.0113,0.0462,-0.0562,2.23,4.26,1.25,0.55,0.19,0
CMP_000324,Chemical,125.9,AA,0.0763,0.1569,0.0245,0.48,4.14,1.34,1.69,0.49,0
CMP_000325,Real_Estate_Commercial,500.0,BBB,0.0824,0.1953,0.0931,1.62,5.45,1.77,2.18,0.61,0
CMP_000326,Pharma,59.87,AA,0.1111,0.1405,0.0328,1.64,5.77,1.86,1.58,0.7,0
CMP_000327,NBFC,19.12,A,0.076,0.1273,0.0079,4.76,4.74,1.78,1.35,0.54,0
CMP_000328,Cement,34.16,BBB,0.0378,0.1313,0.0407,1.68,3.42,1.77,1.95,0.44,0
CMP_000329,Textiles_Cotton,90.05,BBB,0.0486,0.0514,-0.0075,0.84,4.35,1.33,1.16,0.29,0
CMP_000330,Steel_Primary,15.12,A,0.1113,0.1338,0.0656,1.17,4.56,0.76,1.75,0.48,0
CMP_000331,Real_Estate_Commercial,62.52,BBB,0.0352,0.2674,0.1422,2.01,5.44,1.68,1.18,0.76,0
CMP_000332,Manufacturing_General,74.02,AA,0.0795,0.1689,0.0741,1.73,4.48,1.83,2.16,0.81,0
CMP_000333,Manufacturing_General,186.44,BBB,0.0974,0.0973,-0.0273,2.91,5.51,1.68,1.19,0.56,0
CMP_000334,Manufacturing_General,155.74,NR,0.0773,0.0723,-0.0307,3.45,4.58,1.75,2.1,0.41,0
CMP_000335,Manufacturing_General,109.03,NR,0.0378,0.0375,-0.0609,1.56,2.79,1.34,0.72,0.3,0
CMP_000336,FMCG_Distribution,10.0,BBB,0.0481,0.0711,-0.0218,0.84,4.19,1.74,1.45,0.53,0
CMP_000337,Real_Estate_Residential,114.07,BBB,0.023,0.1445,0.0162,5.87,4.61,1.76,1.45,0.3,0
CMP_000338,IT_Services,96.01,C,-0.0007,0.107,-0.0566,1.07,3.76,0.6,0.25,0.39,0
CMP_000339,Manufacturing_General,67.0,AAA,0.1506,0.1153,-0.0076,0.8,4.65,1.52,2.24,0.67,0
CMP_000340,IT_Services,13.68,B,0.1061,0.1652,0.0257,0.94,3.75,1.56,1.94,0.38,0
CMP_000341,IT_Services,29.33,NR,0.0406,0.1661,0.0671,1.59,5.01,1.2,1.12,0.46,0
CMP_000342,Manufacturing_General,21.47,AA,0.0887,0.1417,0.0512,0.92,5.22,1.91,1.61,0.66,0
CMP_000343,Cement,10.89,A,0.0385,0.1274,0.0275,1.11,3.15,1.37,1.61,0.51,0
CMP_000344,Cement,54.47,NR,-0.0117,0.1017,-0.0357,1.0,3.94,1.74,1.32,0.56,0
CMP_000345,NBFC,28.84,BBB,0.0852,0.2216,0.0762,5.8,5.43,1.75,0.99,0.57,0
CMP_000346,NBFC,445.97,AAA,0.189,0.2243,0.0907,3.88,5.75,1.77,1.33,0.62,0
CMP_000347,Manufacturing_General,47.7,A,0.1348,0.082,-0.0208,2.44,3.05,1.93,1.75,0.66,0
CMP_000348,Steel_Primary,153.7,BBB,0.0944,0.07,-0.0292,3.69,4.15,1.47,1.51,0.47,0
CMP_000349,NBFC,15.56,BB,0.0571,0.1612,0.0432,2.77,4.69,1.17,0.93,0.28,0
CMP_000350,IT_Services,35.73,BB,0.0392,0.1835,0.0625,0.62,4.55,1.45,1.9,0.51,0
CMP_000351,FMCG_Distribution,59.0,NR,-0.0293,0.074,0.024,0.87,4.96,1.76,1.26,0.66,0
CMP_000352,Real_Estate_Residential,26.4,A,0.1219,0.0986,-0.0076,2.48,6.68,2.12,0.78,0.35,0
CMP_000353,Manufacturing_General,38.95,BBB,0.053,0.1022,-0.0292,2.1,4.62,1.63,1.31,0.62,0
CMP_000354,Manufacturing_General,45.86,BBB,0.0412,0.1079,0.0154,1.35,4.73,2.09,0.98,0.61,0
CMP_000355,NBFC,45.28,BBB,0.0485,0.1826,0.0468,3.43,3.53,1.31,0.7,0.44,0
CMP_000356,Manufacturing_General,240.83,A,0.0621,0.1319,0.0286,2.63,4.15,1.23,0.37,0.62,0
CMP_000357,NBFC,73.89,NR,0.0235,0.1824,0.0753,6.05,3.79,1.03,0.83,0.37,0
CMP_000358,Chemical,80.13,B,0.0378,0.0351,-0.0315,2.75,4.36,1.27,1.25,0.33,0
CMP_000359,Pharma,84.08,BBB,0.0461,0.1066,-0.0184,0.49,3.86,1.59,2.0,0.52,0
CMP_000360,Steel_Primary,89.13,BBB,0.0771,0.1305,0.0267,2.61,5.57,1.67,1.58,0.41,0
CMP_000361,NBFC,51.1,A,0.0139,0.2178,0.0849,4.42,3.71,1.45,0.71,0.57,0
CMP_000362,IT_Services,42.24,BBB,0.0326,0.1839,0.0928,0.71,5.04,2.23,1.87,0.69,0
CMP_000363,Pharma,62.39,BB,0.0088,0.0708,-0.0244,1.01,4.51,1.85,0.91,0.47,0
CMP_000364,Chemical,137.75,BBB,0.0576,0.0885,0.018,1.18,5.04,1.41,2.11,0.46,0
CMP_000365,Steel_Primary,134.42,NR,0.0631,0.1211,0.0355,1.15,4.97,1.44,1.12,0.35,0
CMP_000366,Agri_Food,45.05,BB,-0.018,0.0217,-0.0496,0.77,3.31,1.38,0.71,0.07,1
CMP_000367,FMCG_Distribution,100.91,BBB,0.0435,0.054,-0.029,0.68,4.29,1.86,1.71,0.53,0
CMP_000368,Textiles_Cotton,46.73,BB,0.08,0.0883,0.0064,1.01,3.41,1.05,0.95,0.29,0
CMP_000369,Manufacturing_General,56.1,A,0.0215,0.0676,-0.0324,1.56,4.71,1.2,1.78,0.56,0
CMP_000370,Manufacturing_General,37.38,BBB,0.15,0.0922,-0.0047,0.9,4.63,1.35,0.91,0.48,0
CMP_000371,Manufacturing_General,47.21,BBB,0.1118,0.0707,-0.0283,2.6,5.03,1.96,1.26,0.47,0
CMP_000372,Manufacturing_General,159.66,BBB,0.0534,0.1085,-0.0119,0.73,4.89,1.45,1.51,0.54,0
CMP_000373,Real_Estate_Residential,58.79,BB,0.0232,0.1566,0.0343,6.17,4.67,1.67,0.1,0.24,0
CMP_000374,Manufacturing_General,60.84,BBB,0.0848,0.0577,-0.0219,2.47,4.51,1.83,1.07,0.59,0
CMP_000375,Steel_Secondary,17.15,B,-0.0255,-0.0263,-0.1456,1.74,3.88,1.17,0.46,0.23,0
CMP_000376,Hospitals_Healthcare,42.63,BBB,-0.0248,0.1974,0.0442,1.84,5.58,1.68,1.47,0.51,0
CMP_000377,Manufacturing_General,45.01,BBB,0.0469,0.0327,-0.039,1.16,3.31,1.21,1.11,0.55,0
CMP_000378,Hospitals_Healthcare,28.13,B,0.0357,0.1523,0.023,2.89,2.3,1.18,1.43,0.54,1
CMP_000379,Steel_Secondary,55.55,A,0.0801,0.0023,-0.0324,5.93,5.17,1.04,0.98,0.37,0
CMP_000380,Manufacturing_General,38.73,A,0.059,0.0911,0.0275,2.78,4.16,1.76,1.86,0.59,0
CMP_000381,Real_Estate_Residential,58.21,BBB,0.1127,0.0339,-0.0345,2.07,3.19,1.3,1.91,0.19,0
CMP_000382,NBFC,60.17,A,0.0182,0.2353,0.0768,4.15,5.13,2.29,0.68,0.53,0
CMP_000383,FMCG_Distribution,25.42,AAA,0.0535,0.0717,-0.0293,1.64,4.42,1.91,1.6,0.57,0
CMP_000384,Real_Estate_Commercial,39.69,BB,0.0785,0.1866,0.0398,3.2,5.46,1.72,1.91,0.49,0
CMP_000385,Hospitals_Healthcare,58.08,BBB,0.0179,0.192,0.1004,2.98,4.48,1.73,1.26,0.56,0
CMP_000386,Steel_Secondary,140.81,BBB,0.0211,-0.0029,-0.0863,3.34,4.32,1.57,1.1,0.35,0
CMP_000387,Manufacturing_General,67.05,NR,0.0722,0.0566,-0.0243,1.82,3.77,1.85,1.1,0.56,0
CMP_000388,Real_Estate_Commercial,32.15,BBB,0.0317,0.2739,0.1271,2.18,4.77,1.65,1.41,0.56,0
CMP_000389,Hospitals_Healthcare,75.13,B,0.043,0.2173,0.098,1.11,2.69,1.52,1.0,0.44,0
CMP_000390,Agri_Food,214.01,A,0.0544,0.0591,-0.0223,1.13,2.84,2.38,0.2,0.22,0
CMP_000391,Cement,113.68,BBB,0.0223,0.1194,-0.0116,1.04,2.93,1.52,1.37,0.51,0
CMP_000392,Steel_Primary,84.61,B,-0.0547,0.0791,-0.0531,1.83,4.39,1.05,1.1,0.3,1
CMP_000393,Infrastructure_Roads,97.56,BBB,0.0624,0.2417,0.0763,3.61,3.43,1.27,1.02,0.69,0
CMP_000394,Steel_Secondary,172.77,BB,-0.0041,-0.0286,-0.0805,2.65,2.75,1.33,0.69,0.29,0
CMP_000395,Chemical,129.09,BBB,0.0571,0.1431,-0.0085,2.11,4.27,1.57,0.6,0.48,0
CMP_000396,FMCG_Distribution,85.92,AA,0.0616,0.03,-0.0626,1.27,6.58,1.74,1.63,0.53,0
CMP_000397,Cement,128.37,BBB,0.0595,0.1569,0.0203,1.19,5.32,1.13,1.27,0.47,0
CMP_000398,Real_Estate_Commercial,22.98,BBB,0.0651,0.2082,0.0665,3.2,3.89,0.98,1.92,0.68,0
CMP_000399,Real_Estate_Commercial,16.41,B,0.0355,0.2208,0.0289,5.42,2.79,0.91,1.2,0.19,0
CMP_000400,Manufacturing_General,61.91,A,0.0456,0.0905,0.0127,2.03,3.98,1.66,0.93,0.54,0
CMP_000401,FMCG_Distribution,57.68,NR,0.1105,0.0489,-0.0111,0.88,3.54,1.53,1.06,0.55,0
CMP_000402,IT_Services,35.33,NR,-0.0402,0.2063,0.0541,1.24,4.78,1.66,2.55,0.58,0
CMP_000403,Hospitals_Healthcare,105.71,A,0.0722,0.2443,0.1155,2.0,4.51,1.81,2.48,0.77,0
CMP_000404,Steel_Secondary,12.3,BBB,0.0985,0.0013,-0.0577,3.39,3.48,1.41,0.44,0.15,0
CMP_000405,FMCG_Distribution,35.59,C,0.0323,-0.0413,-0.1498,3.27,2.01,0.75,1.14,0.24,1
CMP_000406,Steel_Primary,37.04,NR,0.0331,0.1195,0.0447,2.1,6.39,1.77,0.98,0.43,0
CMP_000407,Manufacturing_General,14.75,BBB,0.0262,0.0412,-0.0038,4.13,4.8,1.55,0.87,0.46,0
CMP_000408,FMCG_Distribution,180.51,BBB,0.0336,0.0534,-0.0167,0.94,3.91,1.33,1.44,0.49,0
CMP_000409,Manufacturing_General,18.41,BBB,0.0956,0.0713,0.007,1.37,5.51,1.79,1.49,0.66,0
CMP_000410,Steel_Secondary,34.1,BB,0.0287,0.0266,-0.0891,4.78,3.29,1.75,0.65,0.26,0
CMP_000411,Chemical,112.89,A,0.0787,0.0851,-0.0353,1.12,4.35,1.81,1.46,0.39,0
CMP_000412,Chemical,91.55,BB,0.0609,0.0281,-0.0633,5.43,3.81,1.67,1.53,0.42,0
CMP_000413,Pharma,22.5,AA,0.1881,0.2091,0.0682,1.89,5.23,1.62,2.03,0.62,0
CMP_000414,NBFC,94.25,AA,0.0991,0.2094,0.1171,3.83,4.16,2.0,0.94,0.59,0
CMP_000415,IT_Services,68.84,BBB,0.0029,0.1742,0.0544,1.37,4.49,1.51,1.69,0.56,0
CMP_000416,Steel_Secondary,352.99,BBB,0.0127,0.0422,-0.0648,3.3,3.13,2.18,1.33,0.27,0
CMP_000417,Steel_Secondary,75.43,BBB,0.0539,0.0304,-0.069,1.19,4.07,1.8,1.51,0.31,0
CMP_000418,Real_Estate_Residential,48.76,BBB,0.0702,0.1195,0.0313,1.74,5.69,1.77,0.5,0.29,0
CMP_000419,Real_Estate_Commercial,27.52,BBB,-0.0155,0.2141,0.0756,2.57,5.39,2.11,1.8,0.77,0
CMP_000420,Infrastructure_Roads,30.1,A,0.0635,0.2959,0.1176,2.79,4.49,1.68,1.76,0.96,0
CMP_000421,Infrastructure_Roads,28.2,BBB,0.0898,0.265,0.1502,4.95,3.48,1.83,1.1,0.75,0
CMP_000422,Manufacturing_General,163.51,NR,0.012,0.0673,-0.0039,2.68,1.84,1.86,1.36,0.23,0
CMP_000423,IT_Services,55.39,BBB,0.0689,0.177,0.0741,0.47,4.75,1.73,2.79,0.56,0
CMP_000424,Manufacturing_General,85.82,BBB,0.0073,0.1164,0.0339,1.31,4.71,1.64,1.54,0.61,0
CMP_000425,Pharma,183.35,BBB,0.0871,0.1655,0.0164,1.92,4.56,1.42,1.67,0.44,0
CMP_000426,IT_Services,10.0,NR,0.0635,0.1827,0.0178,0.38,5.53,1.2,1.47,0.68,0
CMP_000427,FMCG_Distribution,151.88,A,0.1215,0.0771,-0.0238,0.5,4.95,1.65,1.28,0.65,0
CMP_000428,Steel_Primary,57.07,BB,-0.011,0.045,-0.0572,1.52,4.22,1.19,0.97,0.27,0
CMP_000429,Manufacturing_General,77.33,BB,0.0655,0.0642,-0.0376,3.13,2.95,1.36,0.77,0.39,0
CMP_000430,Manufacturing_General,28.14,BBB,0.0445,0.1245,0.0273,1.52,5.83,1.58,1.19,0.51,0
CMP_000431,Infrastructure_Roads,29.84,AA,0.0292,0.2858,0.1483,3.32,4.75,2.03,1.6,0.74,0
CMP_000432,NBFC,80.73,BB,0.0344,0.1639,0.0249,4.93,3.37,1.3,0.66,0.3,0
CMP_000433,Manufacturing_General,367.85,AA,0.051,0.1302,0.0001,1.39,5.1,1.6,1.3,0.59,0
CMP_000434,Manufacturing_General,121.83,BBB,0.1006,0.0999,0.0207,1.3,5.95,1.79,1.35,0.47,0
CMP_000435,Real_Estate_Residential,150.27,BB,0.0698,0.1339,0.0257,5.3,5.69,1.59,0.1,0.26,0
CMP_000436,Manufacturing_General,46.82,A,0.0408,0.1322,0.0277,0.8,4.14,1.7,1.81,0.66,0
CMP_000437,Hospitals_Healthcare,33.78,B,0.0155,0.1638,0.0164,1.87,4.8,1.51,1.43,0.55,0
CMP_000438,Real_Estate_Residential,29.23,AA,0.0742,0.1088,0.0284,4.55,5.25,1.72,1.31,0.42,0
CMP_000439,Manufacturing_General,36.94,B,0.0333,0.0686,-0.0169,1.53,4.45,1.2,1.44,0.29,0
CMP_000440,Manufacturing_General,10.57,BBB,0.1097,0.1019,-0.0055,0.79,4.71,2.03,1.65,0.61,0
CMP_000441,Agri_Food,30.57,A,0.1097,0.0373,-0.0324,0.54,5.29,1.68,1.49,0.29,0
CMP_000442,Steel_Primary,34.87,A,0.0711,0.1524,0.0655,2.11,5.53,1.48,1.48,0.43,0
CMP_000443,Steel_Primary,47.45,NR,0.0605,0.1335,-0.0134,2.14,3.12,1.61,1.38,0.49,0
CMP_000444,Hospitals_Healthcare,60.67,AA,0.027,0.1811,0.0883,1.16,5.49,1.33,1.61,0.98,0
CMP_000445,Chemical,72.96,A,0.132,0.0919,0.0188,0.88,3.82,1.66,0.94,0.4,0
CMP_000446,Agri_Food,53.95,BBB,0.0544,0.0476,-0.005,1.72,4.19,1.69,1.31,0.15,0
CMP_000447,Real_Estate_Commercial,34.29,BB,0.112,0.1828,0.0943,4.63,4.0,1.95,1.62,0.52,0
CMP_000448,Steel_Primary,11.35,BBB,0.0743,0.1221,0.0021,0.9,3.61,1.59,1.4,0.48,0
CMP_000449,Manufacturing_General,34.46,A,0.1566,0.0714,-0.0271,2.79,4.17,1.78,0.79,0.54,0
CMP_000450,Infrastructure_Roads,25.08,A,0.1138,0.3826,0.2187,1.36,3.87,1.89,0.89,0.78,0
CMP_000451,Pharma,79.27,A,0.0275,0.1881,0.1032,0.68,4.39,2.38,1.69,0.55,0
CMP_000452,Cement,113.0,A,0.0553,0.1382,0.0441,1.36,5.16,1.98,0.88,0.59,0
CMP_000453,FMCG_Distribution,115.68,BBB,0.0586,0.0393,-0.0428,1.65,5.08,1.15,1.4,0.65,0
CMP_000454,Manufacturing_General,100.04,BB,0.0017,0.0821,-0.0181,4.68,3.05,1.61,1.76,0.47,0
CMP_000455,IT_Services,49.07,A,0.0321,0.1808,0.0741,1.14,5.74,1.41,2.14,0.7,0
CMP_000456,Manufacturing_General,35.96,BBB,0.0157,0.0727,-0.0094,3.72,4.97,1.42,1.11,0.51,0
CMP_000457,IT_Services,30.03,BBB,0.0456,0.2152,0.132,0.8,5.78,1.29,1.51,0.69,0
CMP_000458,Manufacturing_General,16.35,NR,0.0713,0.0937,0.0127,1.34,2.88,2.03,0.98,0.47,0
CMP_000459,Manufacturing_General,120.72,NR,0.0219,0.064,-0.006,3.3,4.55,1.85,1.19,0.45,0
CMP_000460,Manufacturing_General,47.48,B,0.108,0.034,-0.0728,4.66,4.0,1.55,1.35,0.33,0
