Company_ID,Litigation_Count,NCLT_Active_Flag,Fraud_Keywords_Count,Negative_News_Sentiment,Promoter_Disputes_Flag,Governance_Issues_Flag,Related_Party_Anomaly_Flag,DIN_Disqualification_Flag,Auditor_Qualified_Opinion_Flag,SARFAESI_Action_Flag,Default_Flag
CMP_000428,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000429,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_000430,0,0,0,0.1,0,0,0,0,0,0,0
CMP_000431,1,0,0,-0.03,0,0,0,0,0,0,0
CMP_000432,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_000433,1,0,0,-0.07,0,0,0,0,0,0,0
CMP_000434,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000435,0,0,0,-0.8,0,1,0,0,0,0,0
CMP_000436,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_000437,1,0,0,-0.6,0,0,0,0,0,0,0
CMP_000438,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_000439,0,0,0,-0.8,0,0,0,0,0,0,0
CMP_000440,1,0,0,-0.32,0,0,0,0,0,0,0
CMP_000441,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000442,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_000443,0,0,0,-0.45,0,1,0,0,0,0,0
CMP_000444,0,0,0,-0.08,0,0,0,0,0,0,0
CMP_000445,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_000446,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_000447,0,0,0,-0.74,0,0,0,0,0,0,0
CMP_000448,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_000449,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_000450,0,0,0,0.11,0,0,0,0,0,0,0
CMP_000451,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_000452,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_000453,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000454,0,0,0,-0.52,0,0,0,0,1,0,0
CMP_000455,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_000456,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000457,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_000458,2,0,0,-0.23,0,0,0,0,0,0,0
CMP_000459,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_000460,3,0,0,-0.58,0,0,0,0,0,1,0
CMP_000461,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000462,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_000463,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000464,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_000465,0,0,0,-0.72,0,0,0,0,0,0,0
CMP_000466,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_000467,1,0,0,-0.42,0,0,0,0,0,1,0
CMP_000468,2,1,0,-0.8,0,1,1,0,0,1,1
CMP_000469,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_000470,0,0,0,-0.95,0,0,0,0,0,0,0
CMP_000471,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000472,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000473,0,0,0,0.06,0,0,0,0,0,0,0
CMP_000474,0,0,0,-0.04,0,0,0,0,0,0,0
CMP_000475,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_000476,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_000477,1,0,0,-0.49,0,0,0,0,0,0,0
CMP_000478,1,0,0,-0.9,0,0,0,0,0,0,1
CMP_000479,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000480,1,0,0,-0.47,0,0,0,0,0,0,0
CMP_000481,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_000482,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_000483,1,0,0,-0.65,0,1,0,0,0,0,0
CMP_000484,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_000485,0,0,0,-0.3,0,0,0,0,0,0,0
CMP_000486,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000487,0,0,0,-0.46,0,0,0,0,1,0,0
CMP_000488,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000489,1,0,0,-1.0,0,0,0,0,1,0,0
CMP_000490,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_000491,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_000492,0,0,0,-0.69,0,0,0,0,0,0,0
CMP_000493,0,0,0,-0.08,0,0,0,0,0,0,0
CMP_000494,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_000495,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_000496,1,0,0,-0.71,0,0,0,0,0,0,0
CMP_000497,3,0,1,-0.92,0,0,0,0,0,1,0
CMP_000498,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_000499,0,0,0,-0.37,0,0,1,0,0,0,0
CMP_000500,1,0,0,-0.31,0,0,0,0,0,0,0
CMP_000501,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_000502,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_000503,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_000504,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000505,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_000506,1,0,0,-0.32,0,0,0,0,0,0,0
CMP_000507,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_000508,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000509,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000510,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_000511,2,0,0,-0.7,0,0,1,0,1,1,1
CMP_000512,2,0,0,-0.54,0,0,1,0,0,0,0
CMP_000513,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000514,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000515,0,0,0,-0.69,0,1,0,0,0,0,0
CMP_000516,2,0,0,-0.57,0,0,0,0,1,0,0
CMP_000517,0,0,0,-0.75,0,0,1,0,0,0,0
CMP_000518,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000519,0,0,0,-0.72,0,0,0,0,0,0,0
CMP_000520,0,0,2,-0.92,0,1,0,0,0,1,0
CMP_000521,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000522,1,0,0,-0.33,0,0,0,0,0,0,0
CMP_000523,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_000524,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_000525,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000526,1,0,0,-0.57,0,0,0,0,0,0,0
CMP_000527,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_000528,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_000529,0,0,0,-0.37,0,1,0,0,0,0,0
CMP_000530,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000531,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_000532,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000533,3,0,0,-0.99,0,1,0,0,0,1,1
CMP_000534,0,0,0,-0.26,0,1,1,0,0,0,0
CMP_000535,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_000536,0,0,0,0.07,0,0,1,0,0,0,0
CMP_000537,1,0,0,-0.97,0,0,0,0,0,0,0
CMP_000538,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000539,2,0,0,0.05,0,0,0,0,0,0,0
CMP_000540,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000541,1,0,0,-0.87,0,0,0,0,0,0,0
CMP_000542,3,0,0,-0.7,0,0,0,0,0,0,0
CMP_000543,2,0,0,-0.75,0,0,0,0,0,0,0
CMP_000544,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_000545,0,0,0,0.17,0,0,0,0,0,0,0
CMP_000546,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000547,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_000548,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_000549,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_000550,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_000551,2,0,0,-0.55,0,0,0,0,0,0,0
CMP_000552,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000553,0,0,0,-0.72,0,0,0,0,0,0,0
CMP_000554,1,0,0,-0.7,0,0,0,0,0,0,0
CMP_000555,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_000556,0,0,0,-0.09,0,0,0,0,0,0,0
CMP_000557,1,0,0,-0.42,0,0,0,0,0,0,0
CMP_000558,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_000559,3,0,0,-0.51,0,0,0,0,0,0,0
CMP_000560,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_000561,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_000562,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000563,0,0,0,0.03,0,0,0,0,0,0,0
CMP_000564,2,0,0,-0.63,0,0,0,0,0,0,0
CMP_000565,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_000566,0,0,0,-0.51,0,1,0,0,0,0,0
CMP_000567,4,0,0,-0.53,0,0,1,0,0,0,0
CMP_000568,3,0,0,-0.47,0,1,0,0,0,0,0
CMP_000569,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_000570,0,0,0,-0.73,0,0,0,0,0,0,0
CMP_000571,0,0,0,0.11,0,0,0,0,0,0,0
CMP_000572,0,0,0,-0.73,0,0,1,0,0,0,0
CMP_000573,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000574,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000575,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000576,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_000577,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_000578,1,1,0,-1.0,1,0,0,0,1,1,1
CMP_000579,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000580,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000581,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000582,5,0,0,-0.75,0,1,0,1,0,1,1
CMP_000583,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000584,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_000585,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_000586,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_000587,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_000588,3,0,0,-0.78,1,0,1,1,0,1,1
CMP_000589,1,0,0,-0.44,0,1,0,0,0,0,1
CMP_000590,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_000591,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_000592,0,0,0,-0.08,0,0,0,0,0,0,0
CMP_000593,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_000594,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000595,1,0,0,-0.49,0,0,0,0,0,0,0
CMP_000596,1,0,0,-0.39,0,0,0,0,0,0,0
CMP_000597,2,0,0,-0.57,0,1,0,0,0,0,0
CMP_000598,1,0,0,-0.58,0,0,0,0,0,0,0
CMP_000599,1,0,0,-0.39,0,1,0,0,0,0,0
CMP_000600,0,0,0,-0.67,0,0,0,0,0,0,0
CMP_000601,1,0,0,-0.26,0,0,0,0,0,0,0
CMP_000602,0,0,0,-0.9,0,0,0,0,0,0,0
CMP_000603,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000604,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_000605,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000606,3,0,0,-0.58,1,0,0,0,0,0,0
CMP_000607,3,0,0,-0.89,0,0,0,0,0,1,0
CMP_000608,1,0,0,-0.52,0,0,0,0,0,0,0
CMP_000609,0,0,0,0.01,0,0,0,0,0,0,0
CMP_000610,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000611,0,0,0,-0.58,0,0,0,0,1,0,0
CMP_000612,4,0,0,-0.7,0,0,0,0,0,0,0
CMP_000613,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_000614,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_000615,2,0,0,-0.59,0,1,0,0,1,0,0
CMP_000616,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000617,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_000618,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_000619,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_000620,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000621,4,0,0,-0.86,0,0,1,0,0,0,0
CMP_000622,2,0,0,-0.64,0,0,0,0,0,0,0
CMP_000623,1,0,0,-0.13,0,0,0,0,0,0,0
CMP_000624,0,0,0,0.04,0,0,0,0,0,0,0
CMP_000625,0,0,0,-0.4,1,0,0,0,0,0,0
CMP_000626,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000627,1,0,0,-0.53,0,0,0,0,0,0,0
CMP_000628,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_000629,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000630,2,0,0,-0.53,0,0,0,0,0,0,0
CMP_000631,0,0,0,-0.6,0,0,0,0,1,0,0
CMP_000632,1,0,0,-0.58,0,0,0,0,0,0,0
CMP_000633,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_000634,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_000635,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_000636,0,0,0,-0.8,0,0,0,0,0,0,0
CMP_000637,3,0,0,-0.61,0,1,0,0,1,1,0
CMP_000638,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000639,0,0,0,0.12,0,0,0,0,0,0,0
CMP_000640,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_000641,1,0,0,-0.31,0,0,0,0,0,0,0
CMP_000642,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_000643,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000644,1,0,0,-0.4,0,0,0,0,0,0,0
CMP_000645,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_000646,1,0,0,-0.2,0,0,0,0,0,0,0
CMP_000647,0,0,0,-0.74,0,0,0,0,0,0,0
CMP_000648,1,0,0,-0.07,0,0,0,0,0,0,0
CMP_000649,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_000650,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_000651,0,0,0,-0.73,0,0,0,0,0,0,0
CMP_000652,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_000653,0,0,0,-0.3,0,1,0,0,0,0,0
CMP_000654,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_000655,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_000656,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000657,5,0,0,-0.74,0,0,0,0,1,1,1
CMP_000658,0,0,0,-0.72,0,0,0,0,0,0,0
CMP_000659,0,0,0,-0.67,0,0,0,0,0,0,0
CMP_000660,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_000661,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000662,3,0,0,-0.7,1,0,0,0,1,0,1
CMP_000663,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000664,1,0,0,-0.48,0,1,0,0,0,0,0
CMP_000665,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000666,1,0,0,-0.74,0,0,0,0,0,0,0
CMP_000667,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_000668,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000669,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_000670,0,0,0,-0.46,0,1,0,0,0,0,0
CMP_000671,0,0,0,0.07,0,0,0,0,0,0,0
CMP_000672,0,0,0,-0.83,0,0,0,0,0,0,0
CMP_000673,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_000674,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000675,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000676,0,0,0,-0.31,0,1,0,0,0,0,0
CMP_000677,1,0,0,0.07,0,0,0,0,0,0,0
CMP_000678,0,0,0,-0.48,0,0,1,0,0,0,0
CMP_000679,0,0,0,-0.35,0,1,0,0,0,0,0
CMP_000680,0,0,0,-0.08,0,0,0,0,0,0,0
CMP_000681,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_000682,0,0,0,-0.94,1,1,0,0,0,0,0
CMP_000683,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000684,0,0,0,-0.18,0,0,1,0,0,0,0
CMP_000685,0,0,0,-0.84,0,0,0,0,0,0,0
CMP_000686,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_000687,5,0,0,-0.4,1,1,0,0,0,0,0
CMP_000688,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_000689,1,0,0,-0.39,0,0,0,0,0,0,0
CMP_000690,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_000691,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_000692,1,0,0,-0.59,0,0,0,0,1,0,0
CMP_000693,1,0,0,-0.54,0,0,0,0,0,0,0
CMP_000694,2,0,0,-0.32,0,1,1,0,0,0,0
CMP_000695,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_000696,1,0,0,-0.72,0,0,0,0,0,0,0
CMP_000697,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000698,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_000699,2,0,0,-0.24,0,0,0,0,0,0,0
CMP_000700,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_000701,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000702,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_000703,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_000704,1,1,0,-0.54,0,0,0,0,0,1,1
CMP_000705,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_000706,2,0,0,-0.95,0,1,0,0,0,0,1
CMP_000707,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000708,0,0,0,-0.38,0,0,1,0,0,0,0
CMP_000709,5,0,0,-0.91,0,0,0,0,1,1,1
CMP_000710,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_000711,1,0,0,-0.64,0,0,0,0,1,0,0
CMP_000712,0,0,0,-0.81,0,0,0,0,0,0,0
CMP_000713,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_000714,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_000715,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_000716,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000717,1,0,0,-0.39,0,0,0,0,0,0,0
CMP_000718,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_000719,1,0,0,-0.54,0,1,0,0,0,0,0
CMP_000720,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_000721,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000722,1,0,0,-0.66,0,0,0,0,0,0,0
CMP_000723,1,0,0,-0.39,0,0,0,0,0,0,0
CMP_000724,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000725,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_000726,0,0,0,-0.29,0,0,1,0,0,0,0
CMP_000727,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_000728,0,0,0,-0.0,0,0,0,0,0,0,0
CMP_000729,1,0,0,-0.84,0,0,1,1,0,0,1
CMP_000730,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_000731,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_000732,2,0,0,-0.72,0,0,0,0,0,0,0
CMP_000733,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_000734,2,0,0,-0.48,0,0,0,0,0,0,0
CMP_000735,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_000736,3,0,0,-0.34,0,1,0,0,0,0,0
CMP_000737,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_000738,0,0,0,0.04,0,0,0,0,0,0,0
CMP_000739,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000740,1,0,1,-0.85,1,0,1,0,1,0,0
CMP_000741,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000742,1,1,0,-0.4,0,1,0,0,0,0,0
CMP_000743,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_000744,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_000745,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_000746,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000747,0,0,0,-0.46,0,0,1,0,0,0,0
CMP_000748,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_000749,1,0,0,-0.53,0,0,0,0,0,0,0
CMP_000750,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_000751,1,0,0,-0.73,0,1,0,0,0,0,1
CMP_000752,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_000753,1,0,0,-0.45,0,0,0,0,0,0,0
CMP_000754,2,0,2,-1.0,0,0,1,0,0,1,1
CMP_000755,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_000756,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000757,0,0,0,-0.64,0,0,0,0,0,0,0
CMP_000758,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_000759,1,0,0,-0.3,0,0,0,0,0,0,0
CMP_000760,0,0,0,-0.48,0,0,1,0,0,0,0
CMP_000761,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000762,0,0,0,-0.96,0,1,0,0,0,0,0
CMP_000763,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_000764,3,0,0,-0.65,0,0,0,0,0,0,0
CMP_000765,0,0,0,-0.29,0,0,0,0,0,0,1
CMP_000766,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_000767,0,0,0,-0.08,0,0,0,0,0,0,0
CMP_000768,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000769,2,0,0,-0.89,0,0,1,0,1,0,1
CMP_000770,1,0,0,-0.43,0,0,0,0,0,0,0
CMP_000771,2,0,0,-0.44,0,0,0,0,0,0,0
CMP_000772,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000773,3,0,0,-0.46,0,0,0,0,0,0,0
CMP_000774,0,0,0,-0.3,0,0,0,0,0,0,0
CMP_000775,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000776,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000777,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_000778,1,0,0,-0.8,1,0,1,0,0,0,1
CMP_000779,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_000780,1,0,0,-0.52,0,0,0,0,0,0,0
CMP_000781,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_000782,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_000783,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000784,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_000785,3,1,0,-0.47,0,1,0,0,0,0,1
CMP_000786,0,0,0,0.02,0,0,0,0,0,0,0
CMP_000787,1,0,0,-0.85,1,1,1,0,0,0,0
CMP_000788,1,0,0,-0.69,0,1,0,0,0,0,0
CMP_000789,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_000790,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_000791,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_000792,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_000793,1,0,0,-0.76,0,1,0,1,0,1,1
CMP_000794,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_000795,1,0,0,-0.51,0,0,0,0,1,0,0
CMP_000796,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_000797,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000798,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_000799,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_000800,0,0,0,-0.67,0,0,0,0,0,0,0
CMP_000801,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000802,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_000803,3,0,0,-0.67,0,0,0,0,0,0,0
CMP_000804,0,0,0,-0.58,0,0,0,0,0,0,0
CMP_000805,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_000806,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_000807,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_000808,4,0,0,-0.6,0,0,0,0,0,0,0
CMP_000809,0,0,0,-0.05,0,0,0,0,0,0,0
CMP_000810,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_000811,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000812,2,0,0,-0.64,0,0,0,0,0,0,0
CMP_000813,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_000814,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_000815,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_000816,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_000817,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_000818,4,1,4,-0.69,1,0,0,0,0,1,1
CMP_000819,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000820,0,0,0,-1.0,0,1,0,0,0,0,0
CMP_000821,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_000822,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_000823,0,0,0,-0.63,0,1,0,0,0,0,0
CMP_000824,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_000825,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_000826,6,0,0,-0.68,0,0,0,0,1,0,0
CMP_000827,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000828,1,0,0,-0.45,0,0,0,0,0,0,0
CMP_000829,0,0,0,-0.03,0,0,0,0,0,0,0
CMP_000830,0,0,0,-0.73,0,0,0,0,0,0,0
CMP_000831,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_000832,3,0,0,-0.99,0,0,0,0,0,0,0
CMP_000833,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_000834,0,0,0,-0.97,0,0,0,0,0,0,0
CMP_000835,0,0,0,-0.04,0,0,0,0,0,0,0
CMP_000836,3,0,0,-0.72,0,0,0,1,0,0,1
CMP_000837,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_000838,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_000839,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_000840,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_000841,0,0,0,-0.51,0,1,0,0,0,0,0
CMP_000842,0,0,0,0.04,0,0,0,0,0,0,0
CMP_000843,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_000844,0,0,0,-1.0,0,1,1,0,0,0,1
CMP_000845,0,0,0,-0.07,0,0,0,0,0,0,0
CMP_000846,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_000847,1,0,0,-0.48,0,1,0,0,0,0,0
CMP_000848,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_000849,0,0,0,-0.69,0,0,0,0,0,0,0
CMP_000850,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_000851,1,0,0,-0.63,0,0,0,0,0,0,0
CMP_000852,1,0,0,-0.86,0,0,1,0,0,0,1
CMP_000853,2,0,0,-0.56,0,0,0,0,0,0,0
CMP_000854,0,0,0,-0.76,0,0,0,0,0,0,0
CMP_000855,2,0,0,-0.89,0,0,0,0,0,0,0
CMP_000856,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_000857,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_000858,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_000859,0,0,0,-0.77,0,0,0,0,0,0,0
CMP_000860,0,0,0,-0.42,0,0,0,0,0,0,0
